2012-02-05 11:12:00,Временно записался в путинисты,"<blockquote cite=""http://3lobotryasov.livejournal.com/151321.html?format=light"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p>А хипстеры и носики, они что, считают, что им организовываться, скажем, через твиттер, ЖЖ,  «Парнас» или «Солидарность» — это честная игра, а врачихам, училкам и рабочим через свои профсоюзы и «Михалыча зав. цеха» — нечестная?</p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://3lobotryasov.livejournal.com/151321.html?format=light"">http://3lobotryasov.livejournal.com/151321.html?format=light</a></small></blockquote><br><p>В комментариях еще прекрасное, претендующее стать фразой квартала:</p>
<blockquote style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;"">Инфа точная — Шендерович по телеканалу «Дождь» сообщил.</blockquote>"
2012-02-06 11:06:00,"Разноязыкое, вневременное","<p>Путешествовали мы как-то с супругой по слабоанглоговорящим странам. Ранним утром я спустился к стойке отеля и испросил разрешения позавтракать. Почему-то эта услуга не входила в стоимость номера, открытых кафе в пределах пешей досягаемости не наблюдалось, а моя супруга не разделяет мою любовь к пробуждениям на рассвете.</p>
<p>— Room number? — приветливо осклабился портье.<br>Я отрапортовал.</p>
<p>— One people? — огорошил меня этот симпатичный, но, видимо, неважно учившийся в школе, представитель южного народа.</p>
<p>Я пожевал губами, прикинул все за и против, и честно ответил, втуне рассчитывая, что подробностей собеседник не разберет:<br>— Only one, yeap. Today is the russian one. Ashkenazi is still sleeping.</p>"
2012-02-06 11:09:00,,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 140%; font-weight: bold; text-align: center;"">Grammarfucker</div>"
2012-02-09 12:43:00,Пятак в базарный день,"<p><em>Все люди делятся на 10 видов: тех, кто понимает, что такое двоичная система счисления, и остальных.</em></p>
<p>У разных людей, оказывается, совершенно разные подходы к пониманию того, что такое «интересная беседа». Можно выделить три основные категории собеседников по типу предпочтений: адепты ретроспективы, апологеты топтания на месте и приверженцы движения. У меня еще остался почти синоним «сторонники», но, поскольку категорий всего три — я его привожу лишь в демонстрационных целях.</p>
<p>Адепты ретроспективы строят беседу по принципу бесконечного пережевывания давно известных фактов и сплетен. Бабушки на скамейке у подъезда, например, могут несколько часов кряду обсуждать платье, в котором Машка из шестнадцатой квартиры вчера отправилась на дискотеку. Исторический факт обрастет новыми шокирующими подробностями. Оттолкнувшись от отправной точки, разговор плавно перейдет на Машкину маму, которая еще в семидесятых — так же выряжалась, и — далее, в пятидесятые, годы всеобщего целомудрия и морального процветания.</p>
<p>Апологеты топтания на месте станут поворачивать какой-нибудь информационный повод всеми сторонами, всецело обсудят все подробности, вплоть до самых незначительных, и… тут-то разговор и иссякнет, как горный ручеек в жаркую погоду.</p>
<p>Сторонникам движения факты необходимы лишь в качестве отправной точки для дальнейшего полета мысли. Их беседа может быть прервана только закончившейся прямо перед закрытием метро — водкой. В таких дискуссиях рождаются: свежие идеи, теоремы и их доказательства, истина.</p>
<p><em><strong>В общем, я люблю спорить, но не люблю разговаривать с людьми.</strong></em></p>"
2012-02-09 15:01:00,Пруффи (пруфлинк),"<blockquote cite=""http://www.echo.msk.ru/programs/tochka/855657-echo/"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p><i>А. ВЛАДИМИРСКАЯ:</i> Значит, ну, во-первых, хороший программист – это, ну, ты понимаешь, это на данный момент это такая некая оценочная история. Надо смотреть, на чем программите, как программите. Без определенного уровня тестов, ну.. ну, дефолтно давайте посчитаем, что человек действительно очень хороший программист, и на востребованном языке, а не на бейсике, да, который, там, собственно, ну…<br>[…]<br><i>А. ПЛЮЩЕВ:</i>&nbsp;[…] Еще одна… еще один вопрос, связанный с регионами, gsmoking спрашивает: «Очень не хочется ехать работать в Москву. Когда крупные компании сами поедут в регионы?»<br><i>А. ВЛАДИМИРСКАЯ:</i> Они уже давно приехали в регионы на самом деле все: Яндекс, Мэйл, Афиша-Рамблер, не знаю, там, все основные, е-коммерс порталы, крупные проекты. Все игровые проекты, все имеют кучу студий или направлений в крупных регионах. Другой вопрос, что это речь идет все-таки о крупных регионах. Это, прежде всего, там, Новосибирск, Екатеринбург, это Санкт-Петербург, это Казань, это Пермь. Довольно много такой истории в Белоруссии. То есть, давно-давно пришли. Посмотрите рядом с вами.</p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://www.echo.msk.ru/programs/tochka/855657-echo/"">http://www.echo.msk.ru/programs/tochka/855657-echo/</a></small></blockquote><br><p>Раньше я знал, что в рекрутинговых агентствах работают исключительно люди, не способные освоить какую-нибудь специальность. Теперь я в этом убежден.</p>
<p>Эта красавица раз десять за интервью употребила слово «программить». Также она утверждает, что среднего уровня программист с 3-5 годами стажа — это от 130 000 рублей в месяц. Вообще интервью очень смешное, для тех, кто в теме.</p>"
2012-02-10 09:42:00,Дорогие мудозвоны!,"<img alt=""Frank the Goat :: The journal was deleted"" src=""http://mudasobwa.ru/i/screenshots/frankthegoat-500px.png"" />

Дорогие мудозвоны,
Носик-с-гульфик и Задронов!
В жажде скоренькой наживы
не до жиру, быть бы жи́ву?
Понимаю ваше рвенье,
минус совесть и уменье,
но, поймите, не со зла
больше любим мы козла,
чем двоих козлов из СУПа.
Выньте мо́зги из залупы!

И верните Фрэнка нам,
мудозвоны, пам-парам!

<lj-repost button=""Редкий случай, когда я считаю, что перепост записи не повредит.""/>"
2012-02-10 10:47:00,Всем лишний,"<img src=""http://mudasobwa.ru/i/fuck-new-year.png"" alt=""Fuck New Year!""><br/>
<p>А души Дедов Морозов бессмертны.</p>"
2012-02-10 11:27:00,Beware of shit digging!,"<img src=""http://mudasobwa.ru/i/shit-digged.png"" alt=""Разгребаются говна""><br/>
<p>Осторожно! Разгребаются го́вна!</p>"
2012-02-10 12:45:00,Чистый детектив (ретроспектива),"<p>Зарекалась ворона дерьмо клевать, да уж больно оно вкусное. Рустем «Нетакойкаквсе» Адагамов опубликовал <a href=""http://youtu.be/PMs_5UUQdCc"" title=""Видео @YouTube"">интервью</a> некоей г-жи Колпаковой, работавшей на прошедших 4 декабря выборах депутатов председателем УИК Промышленного района г. Самары. На данный момент запись Нетакогокаквсе собрала уже более тысячи комментариев, преимущественно, как вы понимаете, — гневных поддакивающих взвизгов.</p>
<p>Я не поленился и задал Гуглу бесхитростный вопрос: «<a href=""https://www.google.com/search?client=ubuntu&amp;channel=fs&amp;q=%D0%BA%D0%BE%D0%BB%D0%BF%D0%B0%D0%BA%D0%BE%D0%B2%D0%B0+%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0&amp;ie=utf-8&amp;oe=utf-8"">колпакова самара</a>». Первой же ссылкой мы видим <a href=""http://www.samru.ru/society/novosti_samara/60673.html"">комментарий облизбиркома</a>, из которого дотошному читателю становится понятно, что г-жу Колпакову не допустили в состав участковой избирательной комиссии избирательного участка №636 шестого февраля, то есть <b>до</b> появления вышеупомянутого ролика в сети. Не допустили общим голосованием, причем претензии к ее работе высказывали, в частности, члены ТИК, выдвинутые ЛДПР и КПРФ.</p>
<p>Меня в этом деле интересуют всего две вещи: а) где была г-жа Колпакова с 4.12.2011 по 5.02.2012 со своими изобличениями, и б) почему в результате фальсификаций на ее участке победила КПРФ (и в одномандатном округе, и по партийным спискам)?</p>
<p>В общем, дорогие мои либералы, прежде, чем засасывать все то, что щедро отливают вам в мозг гении подачи информации, не забывайте немного подумать. А то эти ваши оракулы как-то нищебродны духом.</p>
<p>Я рассчитываю, что этот мой пассаж никто не прочитает как «ему нравится Путин». Путин мне не нравится еще больше, чем Нетакойкаквсе. Пиздоболов я лет c двенадцати не боюсь.</p>"
2012-02-11 17:36:00,Vegetarian suck,"<blockquote cite=""http://fave.mind-exchange.com/vegetarian-12281"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p><img src=""http://mudasobwa.ru/i/vegetarian.jpeg"" alt=""“Vegetarian” is an old indian word for bad hunter""></p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://fave.mind-exchange.com/vegetarian-12281"">http://fave.mind-exchange.com/vegetarian-12281</a></small></blockquote><br>"
2012-02-12 09:37:00,Единицы измерения,"<p>Итальянцы измеряют расстояния в минутах:</p>
<p><img alt=""McDonalds: 5 min"" src=""http://mudasobwa.ru/i/mcdonalds-5min.jpg""></p>
<p>… а время — в градусах:</p>
<p><img alt=""Anniversary: 150°"" src=""http://mudasobwa.ru/i/150-degrees.jpg""></p>"
