2017-05-03 08:49:00,Эпикриз среднего возраста,"<b>Средний возраст (в современных реалиях — ±40 лет) — то самое время, когда необходимо сделать выбор: выглядеть со стороны мудрым, но наивным юнцом, или глупым и напыщенным старцем.</b>"
2017-05-03 20:30:00,Авторские и смежные права,"<a href=""http://pascendi.livejournal.com/1522823.html"">Интересное начинание</a>: вам выдают название пока несуществующего произведения, а вы — отвечаете фабулой. Я ответил <a href=""http://pascendi.livejournal.com/1522823.html?thread=11517831#t11517831"">теперь существующими стишками</a>.
<hr>
В Медузе — реклама какого-то строящегося жилого комплекса, замаскированного под тест «<a href=""https://meduza.io/quiz/vy-voobsche-moskvich-ili-kto"">Вы вообще москвич, или кто?</a>». Уровень теста, и — особенно — уровень отвечающих —  можно продемонстрировать вот такой картинкой:
<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/103740/103740_original.jpg"" alt=""На фото: «...»"">
Кто все эти 46% слепых дебилов?"
2017-05-05 06:25:00,Бремя авангардного графомана,"Когда знакомые гуманитарии хвалят мои стихи или тексты, я с сожалением отвечаю: «Видели бы вы, какой красоты код я пишу!»."
2017-05-05 07:20:00,☆ ☆ ☆,"Разрешите поделиться новостями наших дней:
понаехало в столицу лимиты из ебеней.
И — без страха и упрека отлежавшись на печи —
отжимают все, что плохо прикрутили москвичи.

    Понаехи, понаехи — громогласны, дурнолицы, —
      моего столетья вехи утверждаются в столице.
    А в Кремле (Москва, доколе?) — с тыквой твердой, как орех,
      восседает на престоле — самый главный понаех.

Лапти загодя снимают, давят массой, как с куста
и цинично занимают все рабочие места.
И инфинити к подъезду не приткнешь, как у людей:
понаехи безвозмездно порасставят ауде́й.

    Понаехи, понаехи, тычут мне в колеса спицы,
      как бы недочеловеки, а туда же, блядь — в столицу.
    А в Кремле (Москва, доколе?) — с дыней твердой, как орех,
      восседает на престоле — самый главный понаех.

Из-за них в столице пробки, и Садовое стоит,
и таксист московский робкий возит публику в кредит.
Где соха твоя пылится, где ты тварь, оставил плуг? —
Незамысленные лица запрудили город вдруг.

    Понаехи, понаехи, сонм чудовищных амбиций,
      ради хлеба и потехи растворяются в столице.
    А в Кремле (Москва, доколе?) — с вишней твердой, как орех,
      восседает на престоле — самый главный понаех.

Я живу почти что в центре — за 13-м кольцом.
Я вхожу в топ 3 процента граждан с умственным лицом.
Так скажите мне, доколе вашу тут терпеть орду? —
Охренели, суки, штоле? — я москвич в шестом году!

    Понаехи, понаехи, люди — но с приставкой «вице»,
      как на скатерти прорехи — на челе моей столицы.
    А в Кремле (Москва, доколе?) — с фигой твердой, как орех,
      восседает, на престоле, коронован, по-на-ех."
2017-05-06 07:47:00,Три картинки ,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/104459/104459_original.jpg"" alt=""Всадники апокалипсиса"">
Всадники апокалипсиса

<lj-spoiler title=""Еще 2…""><img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/104379/104379_original.jpg"" alt=""Тентакли"">
Тентакли

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/104119/104119_original.jpg"" alt=""Первомай на Рамбле"">
Первомайская демонстрация на Рамбле</lj-spoiler>"
2017-05-19 07:17:00,The Unholy Spawn From An Orgy Of Fat Slashdotters,"<blockquote cite=""https://www.sudosatirical.com/articles/theres-eighty-seven-percent-chance-linus-torvalds-hates-your-code/"">
<p><b>There's an 87% Chance Linus Torvalds Hates Your Code, Study Finds</b></p>
<img src=""https://www.sudosatirical.com/images/linus-torvalds-hates-your-code.jpg"" width=""400px"">
<p>Technology has found that there is a staggering 87% chance that Linus Torvalds will in fact hate your code and possibly even wish a pox upon your family.<br>
[...]<br>
In the most tame instances, coders had their product called “****ing sh*t” and “a trainwreck that looks like the unholy spawn from an orgy of fat Slashdotters”.</p>
<small>—  <img style=""margin-bottom:-2px;height:16px;"" src=""https://www.sudosatirical.com/images/favicon.ico""> <a href=""https://www.sudosatirical.com/articles/theres-eighty-seven-percent-chance-linus-torvalds-hates-your-code/"">There's an 87% Chance Linus Torvalds Hates Your Code, Study Finds</a></small>
</blockquote>
<p>Очень вовремя подоспело! Я как раз в последнее время вяло воюю в твиттере с правозащитницами дегенератов, которым уважительное отношение важнее профессионального совета.</p>"
2017-05-19 07:47:00,Викторина,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/104822/104822_original.jpg"" alt=""Garaje Manhattan"">

Как вы думаете, что меня заинтересовало в этом месте настолько, что я решил сделать фотографию и показать ее вам?"
2017-05-21 19:07:00,Вата и мушмула,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/105376/105376_original.jpg"" alt=""вата"">

Вата. Надо будет юзерпик себе сделать.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/105026/105026_original.jpg"" alt=""мушмула"">

Мушмула. Фотография сделана из моего окна. Я обожаю мушмулу. Но мне банально не дотянуться. Поэтому ее объедают попугаи, а я им завидую."
2017-05-24 09:12:00,Миллион просмотров хрестоматийного вопроса,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/105627/105627_original.png"" alt=""Vim sufferers"">

В каком-то смысле это объясняет способность некоторых людей не покидать некоторые площади в течение некоторого времени.

— <a href=""https://stackoverflow.blog/2017/05/23/stack-overflow-helping-one-million-developers-exit-vim/"" target=""_blank"">Blog@StackOverflow</a>"
2017-05-25 08:57:00,Научные исследования,"<blockquote cite=""https://nplus1.ru/news/2017/05/24/Flamingo-posture"">
<div class=""article-image""><figure><img src=""https://nplus1.ru/images/2017/05/24/ffcb7af308f68e449504222ff5901e30.jpg"" exif=""false""><figcaption><p class=""credits""> Dustin and Jennifer Stacey / Flickr.com</p></figcaption></figure></div>
<p>Биологи из университета
Эмори и Технологического института
Джорджии (США) предложили ответ на
вопрос: «Почему фламинго стоит на
одной ноге?» Ученые выяснили, что особенности анатомии позволяют птицам стоять на одной ноге,
практически не затрачивая мышечных
усилий, то есть в такой позе они экономят энергию. Исследование <a href=""http://rsbl.royalsocietypublishing.org/content/13/5/20160948.article-info"" title=""Link: http://rsbl.royalsocietypublishing.org/content/13/5/20160948.article-info"">опубликовано</a>
в <i>Biology Letters</i>,&nbsp; разъяснительная статья авторов <a href=""http://theconversation.com/neuromechanics-of-flamingos-amazing-feats-of-balance-78160"" title=""Link: http://theconversation.com/neuromechanics-of-flamingos-amazing-feats-of-balance-78160"">вышла</a>
в <i>The Conversations</i>.</p>
<small>—  <img style=""margin-bottom:-2px;height:16px;"" src=""https://nplus1.ru/favicon.ico""> <a href=""https://nplus1.ru/news/2017/05/24/Flamingo-posture"">Ученые разгадали секрет равновесия фламинго</a></small>
</blockquote>

<p>Приятно, что наука не стоит на месте, и важнейшие исследования по-прежнему будоражат лучшие умы.</p>"
