2010-02-01 10:35:00,Либеральный тоталитаризм,"Адепты (и примкнувшие к ним аддикты) Apple — очень напоминают мне либеральных идиотов, наподобие Шендеровича, Латыниной и прочих.
Вот фрагмент из «Особого мнения» Шендеровича (<a href=""http://echo.msk.ru/programs/personalno/652053-echo/"">целиком</a> на «<a href=""http://echo.msk.ru"">Эхе</a>»):
<blockquote style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 4em; font-style: italic;"">В.ШЕНДЕРОВИЧ: Я не пойду [на митинг], как говорится, по объективным причинам. Я улетаю в этот день. […]

И.ВОРОБЬЕВА: Вот есть вопрос из Нью-Йорка: «Вам не обидно за молодежь, которая, вместо того, чтобы отстаивать свои права, прячется за спины бабушек и дедушек?»

В.ШЕНДЕРОВИЧ: Нет, обидно — неправильное слово. Они просто не понимают причинно-следственной связи. Они просто не понимают. Вот — жители Речника не понимают, что сейчас они огребают, отскоком от борта, за то, что они не ходили на другие митинги, за то, что они, условно говоря, не защищали НТВ, не выходили на Марши Несогласных и так далее… […]</blockquote>«Я не пойду», — говорит нам бывший «временно» грузин, — «но вам идти необходимо, иначе вам хана». Меня тошнит от этой демагогии.

Джобс — делает ровно то же самое. Наверняка, сам он давно и прочно достает из кармана блэкбери. Потому что человеку его уровня в бизнесе не пристало носить «Swatch», ездить на «Mini» и пользоваться айфоном. Засмеют, да и удобство важнее понта.

<b>Upd.</b> (блистательный афоризм от <lj user=""seraf_svarovsky"">): <a href=""http://mudasobwa.livejournal.com/111056.html?thread=604880#t604880"">Продавец дури не должен сам сидеть на ней</a>."
2010-02-01 11:02:00,К теме сисек,"<blockquote style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 4em; font-style: italic;""><img style=""max-width: 600px; max-height: 467px;"" ljaddtriggersobjectstatus=""mouseout"" src=""http://images47.fotki.com/v422/photos/6/87316/8415479/b1sm-vi.jpg"" width=""700"" border=""1""><br><span style=""color: #999; font-size: 85%;"">Фото: Норвежский Лесной</span>
31 января, витрина клиники на Тверской улице.</blockquote><span style=""color: #999; font-size: 85%;"">На самом деле, это тизер. Мы вчера придумали, наконец, бюджетный penis extender.</span>

Следите за рекламой! Больше не нужно покупать хаммеры и айпады! Все деффки ваши! Безотказная пикап-линия! Только у нас!"
2010-02-01 12:04:00,TWIMC,"Вчера мы со <lj user=""sple""> решили проблему социальной помощи людям, страдающим от коротковизны собственного члена (по результатам сравнения с рассказами окружающих).
Попутно мы соучредили страртап, который в течение пары-тройки недель призван покрыть мелкие мягкие яблоки (наша фирма будет крупной, твердой и — реверанс лояльным пользователям — не менее фруктовой). Вот ее логотип:
<img src=""http://pics.livejournal.com/mudasobwa/pic/000264ky"" width=""200"" height=""117"" border='0'/>

Первый продукт, который мы планируем выпустить (изучение первоначального спроса будет производиться на территории Израиля, в целях скорейшего создания стартового капитала) — «линейка пикапера™». Вот она:
<img src=""http://pics.livejournal.com/mudasobwa/pic/0002787p"" width=""286"" height=""60"" border='0'/>

Линейка пикапера™ может быть изготовлена в домашних условиях, но мы рекомендуем проверенное качество нашей фирмы. Сантиметры на линейке нанесены с 20-процентным искажением в меньшую сторону, так что показания данного измерительного прибора выгодно отличаются от настоящих. Также в продажу планируется выпустить ЛП™ с 30- и 40-процентными искажениями, рассчитанные на использование в плохоосвещенных помещениях или при общении с близорукими дамами. Кроме того, на ЛП™ нанесены риски «Петя», «Вася» и «Я» (см. илл.); имена могут быть предварительно согласованы с клиентом.
Способ использования: на первом свидании, где-нибудь в ресторане, ЛП™ элегантно роняется на пол. Дама заинтересовывается странным предметом, и после секундного изучения маркерных пометок (также называемых реперными) — она ваша. Когда она станет вашей чуть более, чем наполовину — ЛП™ может быть использована вторично. Напоминаем, сантиметраж измеряемого будет уважительно отличаться от показаний прочих метрически-честных приборов.

Мы планируем назвать фирму «Winches» (читается как «Double you[r] inches»). На IPO пока не выходим, так что пожертвования и прочие донейшензы — не повредят.
Готовы рассмотреть покупку голосов при выборе следующих продуктов класса масс-маркет-киллер. 

Следите за обновлениями."
2010-02-01 13:23:00,Белые ночи,"Не знаю, как деревья, но дома в то время были большими. Нас с первой женой занесло жить на Гражданку, практически за черту города. Там еще троллейбусный парк и зимой темно, как у афроамериканца в радужной оболочке глаза.

Июнь выдался теплым, солнечным и приятным во всех отношениях. Сессия была сдана; лето обещало радовать и впредь. Предаваясь безделью, кутежу с многочисленными гостями и прогулкам в ночи, мы, казалось, были совершенно счастливы.

Тот вечер не предвещал ничего экстраординарного. Монотонно гудели редкие комары, жужжал холодильник «Юрюзань», телевизор голосом модного диктора самозабвенно рассказывал какие-то гадости. Я решил выйти, пройтись, купить пива. Не знаю, что скажут пуристы; по мне — нормальное вечернее желание. Я бы даже сказал, стремление.

Я переобулся в сандалики и спустился на лифте вниз. В кармане позвякивала мелочь, на лице блуждала идиотская ухмылка. Вечер мне нравился все больше и больше.

Выйдя на крыльцо, я обмер. Вот представьте себе: Гражданский проспект почти у самого Мурино, девяносто третий год, лето, все в отпусках, тишь, благодать. Кустики, травка. Голубого ручейка не хватает, но и без него — вполне идиллично. И вот, на фоне всей этой пасторально-российской действительности — мадам очевидно англо-саксонского вида, в немыслимом костюме, прюнелевых туфлях и при вечернем макияже. Лет семидесяти пяти. Задрала голову так, что очки норовят исполнить кульбит и упасть назад. Смотрит в небо.

На часах — что-то около одиннадцати. Солнце только село, птицы еще щебечут, как днем; троллейбусы шумят в парке. А она — стоит на крыльце нашего дома и с безумным видом пялится в небо. Как будто ждет развержения хлябей. Или, наоборот.

Я сжалился над бедной иностранкой. Все-таки она сама не местная. И все такое. Подошел, и спросил без обиняков:
— Кэн ай хэлп ю?

Мадам вздернула сморщенный носик еще немного, что, учитывая позу, в которой я ее застал, казалось невозможным. Учтиво улыбнулась. Продемонстрировала выдержку, слегка наклонила голову, растягивая паузу, и лишь тогда на безупречном оксфордском английском ответила:
— Is it a white night?

Я подобострастно поклонился. Мне нравится, что у нас есть белые ночи. Мне нравится гулять в это время до утра; разводить мосты, пить дешевый портвейн и ощущать причастность к великому. Поэтому я всегда с видимым удовольствием обсуждаю феномен белых ночей с иногородними. Итак, я поклонился, и учтиво ответил:
— Yeah, that is the white night.

Брови англичанки взлетели. Она с почти тактильно осязаемым пренебрежением посмотрела на меня. Как на растение, которое внезапно заговорило, но несет неимоверную чушь. Потрогала языком передние зубы, видимо, чтобы четче произнести следующую фразу. И отчеканила с укором:
— Where are the fucking drawbridges, then?"
2010-02-01 13:31:00,Уступите место даме!,"Антон появился в офисе ближе к вечеру. Яркий подарочный пакетик нелепо смотрелся в его руках&hellip;
Все началось с того, что месяцем раньше я заявил, что терпеть не могу виски. Спор о вкусах довольно быстро перешел в кульминационную стадию (&laquo;да ты вообще ничего в алкоголе не понимаешь&raquo;), а я остался при своем мнении насчет разделения крепкого алкоголя на три вида:<ul class=""fancy""><li>экспортный вариант Кристалловской &laquo;Столичной&raquo; + мценская &laquo;Можжевеловая&raquo;;</li><li>некоторые сорта водки производства Мценского завода, Ливиза и того же Кристалла;</li><li>бухло.</li></ul>К коньякам я отношусь прохладно, текилу недолюбливаю за непредсказуемость, всякие джин-ромы &mdash; не предназначены для нефильтрованного опрокидывания внутрь. Антон это запомнил.

Войдя к нашу комнатку, он неторопливо со всеми поздоровался, после чего запустил пятерню в целлофановое нутро пакетика. На свет божий показалась бутылка &laquo;Jack Daniel's Old No. 7&raquo;. Антон сказал:
&mdash; Это &mdash; говно средней паршивости, просто, чтобы ты понимал, чем &laquo;Whiskey&raquo; отличается от &laquo;Whisky&raquo;.
Он снова опустил руку внутрь пакета и &mdash; уже с видимым усилием &mdash; извлек оттуда деревянную коробку, похожую на упаковку посылки образца конца семидесятых. Одна стенка оказалась стеклянной. Из-за стекла на меня смотрела бутылка &laquo;Booker's&raquo;.
&mdash; А вот это &mdash; чтобы ты знал, чем &laquo;Whiskey&raquo; отличается от всего остального.

Вечером я нес цветастый пакетик в сторону дома, бережно сжимая его в руках.
Я подавил в себе искушение откупорить одну из бутылок и, сжимая горлышко в руке, идти по Кантемировской, отхлебывая на ходу.
Обхватив тару для переноски бесценного ключа к пониманию концепции устройства мира в области алкогольного Эвереста двумя руками, прижимая ее к груди и ежесекундно заглядывая внутрь, я удачно миновал турникеты и спустился в метро. Расталкивая локтями окружающих, образуя тем самым вокруг себя пустое пространства радиусом около полутора метров, я зашел в вагон и сел.
Народу было уже немного; подходил к концу поздний вечер трудового дня. Свободных мест, тем не менее, практически не было.
Напротив меня сидел спокойный усталый мужчина лет сорока пяти; было видно, что он не зря получает свою зарплату. Глаза его отдыхали вместе с остальным телом; мужчина рассеянным взглядом скользил по рекламным вывескам вокруг. На очередной станции вошла молодящаяся стервозного вида женщина в лосинах. Неестественно натянутая на скулы кожа и безумного покроя пальто выдавали в ней недавнюю пенсионерку, не смирившуюся со скоростью течения времени. При умело поставленном вечернем освещении ей можно было бы дать не больше сорока пяти лет. Она уверенным шагом прошла по вагону, остановилась рядом с усталым мужчиной напротив меня и прокуренным сопрано взвизгнула:
&mdash; Мы теперь платим за проезд, как все, так что уступайте мне место.
Мужчина медленно сфокусировал взгляд на ней. Пожевал губами. Еле заметно улыбнулся &mdash; пришедшим в голову ассоциациям, видимо. Потом расстегнул верхнюю пуговицу пиджака. Его движения были неторопливы, но естественно-грациозны, как у охотящейся пантеры. Продолжая смотреть на требовательную к своему статусу пенсионерку, замер, словно бы давая шанс одуматься. Увидел, что решимости в ней больше, чем в карьерном Белазе перед пересечением нерегулируемого перекрестка и, кряхтя, полез в карман пиджака. Вытащил оттуда потрепанный, видавший виды бумажник. Неспешно раскрыл его, достал червонец и протянул дамочке. Ее истошная истерика оказалась едва различима за раскатом хохота, сотрясшем вагон.
Мужчина помахал червонцем в воздухе, убедился, что дамочка не собирается его отобрать и столь же неспешными движениями &mdash; спрятал обратно в кошелек, который бережно упаковал в карман пиджака.
Я посчитал необходимым как-то выразить свое уважение. Достал из пакета &laquo;Daniel's&raquo;, одним движением свинтил пробку и протянул бутылку через проход. Мужчина посмотрел на меня, оценивая мотивацию, взял бутылку, отхлебнул, посмаковал. Проглотил. Кивком головы поблагодарил меня, протянул бутылку обратно. Усмехнулся в усы и окликнул успевшую ретироваться в другой конец вагона дамочку:
&mdash; Красавица, иди садись. Я на тебе уже гораздо больше червонца заработал!"
2010-02-01 14:55:00,This-claimer,"Я не отвечаю на письма, сообщения и СМС, намекающие на недосказанность. Непродолженные такие, подразумевающие подаренный простор для воображения и тысячи проложенных тернистых путей — для догадок.

«Привет!» — пишет мне в жаббир приятель, с которым мы не виделись лет пять — и обессиленно замолкает. Про «как дела?» — даже вспоминать неохота. У меня дома женщина некормленная и пол немытый, на работе — недостача до шестого, в любимой катальной стоит неигранный стол, а в кабаке неподалеку — водка греется. Я — занятой человек (отставить ржать! — байки я пишу быстро и времени они не отнимают).

Если вам хочется, чтобы я ответил — сформулируйте вопрос целиком. С подлежащим, сказуемым и пунктуационным уважением к собеседнику — на конце. Восхищения потугами на глубокомысленность отпускаются в соседнем отделе."
2010-02-02 14:30:00,Реинкарнация текста,"СМС-чат на оккультных каналах кулуарного телевидения — вылитый сиквел на «<a href=""http://ilibrary.ru/text/1072/p.1/index.html"">Жалобную книгу</a>» Палыча. На обеде я всегда сажусь за ближайший к экрану столик, хотя в повседневной жизни стараюсь без нужды не оргазмировать во время приема пищи.
<blockquote style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 4em; font-style: italic;"">…
— Отвечу взаимностью молодому человеку 29-35. ММС.
— [VIP] Аленка Лобова!! Я тебя ОЧЕНЬ-ОЧЕНЬ ЛЮБЛЮ!!!
— КТО ЭТО? АЛЁНКА.
— [VIP] Аленка Лобова!! Я тебя ОЧЕНЬ-ОЧЕНЬ ЛЮБЛЮ!!!
— Привлекательный парень ответит на ММС. +7 *** ********.
— Познакомлюсь с девушкой без комплексов. +7 *** ********.
— [VIP] Аленка Лобова!! Я тебя ОЧЕНЬ-ОЧЕНЬ ЛЮБЛЮ!!! Вадик.
— Ищу парня в Устьверхнезадрищенске. Угощу ужином. Петро.
— ЧМОКЕ :))))))
— [VIP] Аленка Лобова!! Я тебя ОЧЕНЬ-ОЧЕНЬ ЛЮБЛЮ!!!
— Позвони мне!  +7 *** ********.
…</blockquote>Сегодня не удержался и поучаствовал в вакханалии сам — призывным «ВАДИК!!! МИЛЫЙ!!! Я ТЕБЯ ХОЧУ. ПРИЕЗЖАЙ СЕЙЧАС. АЛЕНКА.»"
2010-02-02 18:23:00,Хождение в народ,"Я никогда не был гиком в естественном понимании этого слова. Месяцами хожу на работу в галстуке, бороду брею, к гаджетам — равнодушен. В качестве гарнитуры я использую режим «идите-в-жопу-я-за-рулем», в качестве GPS — хорошую зрительную память и уважение к городу, в котором живу. Фотоаппарат мне нужен для увековечивания кубичной неидеальности окружающего мира, поэтому меня устраивает камера в мобильном телефоне. Интернетом я пользуюсь через специально обученный ноутбук, с клавиатурой, мышью и экраном подобающего размера. Телефон мне нужен, я в него говорю и пишу СМС, — но именно телефон, а не кофеварка со встроенным почтовым клиентом и слотами для модулей «Runner for beer» и «Fellatio monster».
В силу этих бесхитростных причин, наверное, я скептически отношусь к пальмам, яблокам и андроидам. После того, как Sony приняли феерическое по идиотизму бизнес-решение отказаться от Jog-dial'а в пользу свежеприобретенного бредущего-человека-в-наушниках, я прочно присел на Philips Xenium. Мне удобно вообще не думать о зарядном устройстве, а подключение раз в неделю по USB для перекачивания фотографий на компьютер позволяет не заряжать этот телефон «из розетки» — месяцами.
Сегодня мне выпала минутка свободного времени, я в очередной раз взгрустнул о собственной махровой негиковости — и принял решение попробовать поиграть хотя бы в жаббир-клиент. 
Гугл мне предложил отсосать прямо от входа. Я за 15 минут не нашел способа скачать с их сайта архив с gTalk-клиентом. Отсасывать в мои планы не входило, я вспомнил, что вообще-то пользуюсь жаббиром от Яндекса — и пошел к отечественному производителю.
Тут мне предложили отсосать в более презентабельной форме. Все скачалось, установилось и запустилось. А потом предложило мне ввести логин, не дав экранную клавиатуру. Я обиженно потыкал пальцем в сенсорный экран и закрыл приложение навсегда. Отсасывать, напоминаю, в мои планы не входило.
Теперь у меня есть какой-то жаббир клиент, просто потому что русские не сдаются; я наверняка его никогда не запущу, потому что у меня нет болезненной привязанности к интернету, и я снова в полной мере ощущаю свою унизительную гламурность.
Пойду, что ли, на ассемблере что-нибудь попишу. В целях возвращения самоуважения.

<i>P. S.</i> Грандам поиска — пламенный привет. Идиоты. Такого пользователя проебали."
2010-02-03 10:59:00,Френды: новый формат,"Я решил немного поработать сводным гроссмейстером социального типа и разобрать свою ленту на пары (диагностика по юзерпику). Денег не беру, возражений не принимаю. Встречайте первые половинки.<br/><br/>
<table cellspacing=""10""><tr><td width=""150px"" align=""center"" style=""text-align: center;""><dt><img class=""ContextualPopup"" style=""max-width: 600px; max-height: 100px;"" src=""http://l-userpic.livejournal.com/8332201/1457783"" title="""" alt="""" width=""78""></dt>
<dd class=""username""><span class=""ljuser ljuser-name_iratus"" lj:user=""iratus"" style=""white-space: nowrap;""><a ljaddtriggersobjectstatus=""mouseout"" href=""http://iratus.livejournal.com/profile?mode=full""><img class=""ContextualPopup"" src=""http://l-stat.livejournal.com/img/userinfo.gif"" alt=""[info]"" style=""border: 0pt none ; vertical-align: bottom; padding-right: 1px; max-width: 600px; max-height: 17px;"" width=""17""></a><a ljaddtriggersobjectstatus=""mouseout"" href=""http://iratus.livejournal.com/""><b>iratus</b></a></span></dd></td><td width=""150px"" align=""center"" style=""text-align: center;""><dt><img class=""ContextualPopup"" style=""max-width: 600px; max-height: 100px;"" ljaddtriggersobjectstatus=""mouseout"" src=""http://l-userpic.livejournal.com/39268386/8719017"" title="""" alt="""" width=""100""></dt>
<dd class=""username""><span class=""ljuser ljuser-name_azzzzza"" lj:user=""azzzzza"" style=""white-space: nowrap;""><a ljaddtriggersobjectstatus=""mouseout"" href=""http://azzzzza.livejournal.com/profile?mode=full""><img class=""ContextualPopup"" src=""http://l-stat.livejournal.com/img/userinfo.gif"" alt=""[info]"" style=""border: 0pt none ; vertical-align: bottom; padding-right: 1px; max-width: 600px; max-height: 17px;"" width=""17""></a><a ljaddtriggersobjectstatus=""mouseout"" href=""http://azzzzza.livejournal.com/""><b>azzzzza</b></a></span></dd></td></tr></table><br/>"
2010-02-03 13:21:00,That song made my day,"Обеды приносят в мою жизнь нечеловеческое счастье обезжиренного познания. Сегодня я даже VIP-СМС-чатом не смог насладиться в полной мере, потому что «Би-2» спели мне на аперитив свою песню. Состоящую из 3 (трех) строк. И припева. Строки опустим, припев гениален в отрыве от них (как и от реальности, смысла и вероисповедания).
<blockquote style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 10em; font-style: italic;"">Какой чудесный день, моя струится лень
На грани просветления
Сияет шамбала и нежится душа
В нирване воскресения. 
<span style=""color: #999; font-size: 85%;"">— Би-2, «<a href=""http://mp3ex.net/txt/song/27856.html"">Шамбала</a>»</span></blockquote>Вот уже второй час моя душа нежится в сиянии Шамбалы и нирване среды."
