2011-12-03 12:13:00,"Прощайте, друзья","Пидорасы всея ЖЖ отломали API для постинга записей. http://mudasobwa.ru остается в автономном плавании.

Всем спасибо."
2011-12-13 15:51:00,,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 140%; font-weight: bold; text-align: center;"">Раньше были городские сумасшедшие, теперь — интернет-идиоты.</div>"
2011-12-13 16:16:00,В нашем цирке новый клоун,"<div class=""summary""><p>Впервые в жизни я пожалел, что основную часть моей ленты составляют не 
восемнадцатилетние выпускницы ивановского профтехучилища имени Розы Люксембург.
Такое ощущение, что из бутылки выдернули пробку, и оттуда повыскакивало племя 
изголодавшихся по проявлению самосознания тараканов. Уважаемое социально 
ответственное большинство! Когда вам закрашивали ваши очки розовым, маляры 
положили слишком много краски. Настолько много, что очки перестали быть 
прозрачными. Меня тошнит, но, прежде
чем закрыть театр, я хочу напомнить людям, не растерявшим остатки здравого 
смысла, несколько исторических фактов.</p>
<p>В 1996 году в России были президентские выборы. Власть к тому моменту 
полностью растеряла остатки доверия, либеральным настроениям в стране
противостояли ультра-жесткие. Тогда политтехнологи вывели на сцену Лебедя. 
Неподкупного, добившегося всего самостоятельно, не профессионального политика, 
харизматичного и жесткого. Лебедь погасил протест самим фактом своего 
существования. У оппозиции откусили здоровенный ломоть голосов, а потом 
банально затолкали КПРФ на законное второе место. Хочу напомнить две вещи: а) это
мы с вами тогда голосовали, и б) у власти тогда с доверием народа было во сто 
крат хуже, чем сейчас. Друзья, вам никого фигура Лебедя-1996 не напоминает в 
сегодняшних реалиях? Нет? Ну и ладно, вам же хуже.</p>
<p>Второй исторический факт касается уже так называемой «полной потери доверия».
В 2002 году во Франции приключились президентские выборы. Ширак к тому моменту 
«истратил все кредиты» и в первом туре внезапно протестное голосование вывело 
в решающий раунд некоего Ле Пена. Тут-то к либеральным французам вдруг и
вернулось чувство реальности, под руку со здравым смыслом. Во втором туре Ширак
победил уже с громадным отрывом. Опять же, имею спросить: вам этот сценарий ничего
не напоминает? Тоже нет? Тогда я вынужден констатировать, что история учит 
только проигравших.</p>
<p>Я снова призываю всех: прежде чем идти за каждым крысоловом — суньте голову 
на пять минут под ледяную воду, а потом обдумайте всю ситуацию в целом. Потому 
что любой наперсточник дает выиграть первую партию. И если подходить к вопросу 
с аргументом «вот, я же только что выиграл» — можно вообще без штанов остаться.</p><p style=""font-style: italic;"" class=""notes""><strong>Судить о судьбе вселенной на основе фотографии трупа южноамериканской 
бабочки — преступный по отношению к себе и окружающим идиотизм.</strong></p></div>"
2011-12-13 16:56:00,,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 140%; font-weight: bold; text-align: center;"">«Что вы все о политике, да о политике! Давайте обо мне лучше поговорим. Вот я вчера на митинг сходил…»</div>"
2011-12-13 19:09:00,Перверсия восприятия,"<div class=""summary""><p>К моему столу только что подошла коллега и, глядя на перипетии подключений 
моих компьютеров, изрекла: «Какая у тебя тут перверсия проводов!».</p>
<p>Я же хотел сказать не про это. Я давно заметил, что толпа не способна 
воспринимать не то, что силлогизмы — просто два утверждения подряд. Стоит 
написать: «Вчера в Москве шел снег. В результате в ДТП пострадали 10 миллионов 
человек» — и тут же придут люди с искренним восхищением: «Вау! Снег! 
Наконец-то! А у нас в Устьверхнеморжопске — еще нет :-((((». Феномен этот 
странен и моему трехмерному сознанию неподвластен. Если эту толпу разбить на 
атомарные составляющие (сиречь, поговорить с каждым с глазу на глаз) — эти люди 
— все без исключения — окажутся вменяемыми, неглупыми, понимающими и даже
сочувствующими. Но стоит их объединить обратно в молекулярную решетку (мне 
приятнее термин «шеренга») — пиши пропало. Каждый выдернет из твоих двух абзацев
по одной фразе — и все примутся исступленно доказывать, что ты был
неправ, когда сказал, что «вчера в Москве». Или, что «10 миллионов человек».</p>
<p>В настоящее время я всерьез занят экспериментами по установлению 
максимального количества информации, которое способна усвоить группа людей. 
Почему-то мне кажется, что эти данные сильно проиграют гипотезе Эйнштейна 
«о пяти единицах информации».</p>
<p>Из всего этого следует малоутешительный вывод: с толпой можно разговаривать 
только рублеными тезисами. Иными словами — лозунгами.</p>
<p>А поскольку времени для изложения аксиоматики перед выкрикиванием лозунгов
уже не остается (помните, толпа иначе не усвоит) — эти лозунги поневоле и 
становятся той самой аксиоматикой.</p>
<p>Буду стараться разговаривать с людьми только tête-a-tête.</p></div>"
2011-12-14 10:10:00,Представление. Кавер-версия.,"<div class=""body""><p>
  Председатель Избиркома, ЦИКа, Роспотребнадзора!<br/>
  Эта тема мне знакома, как олимпиада в Сочи!<br/>
  Эта личность мне знакома! Борода, как маска Зорро.<br/>
  Запятые волосенок. Вместо мозга — многоточье.<br/>
  Вместо пальцев — десять чурок. Вместо буркал — знак Почета.<br/>
  Вот и вышел некто Чуров, главный мастер пересчета.<br/>
            Вот и вышел гражданин,<br/>
            Три-Плюс-Два-Равно-Один.<br/>
<br/>
            «Посажу в прихожей пальму».<br/>
            «Кто такой А. А. Навальный?»<br/>
            «Вероятно, были вбросы».<br/>
            «Где сортир, единороссы?»<br/>
<br/>
Входит Рома в летном шлеме, в тонких пальцах — папироса.<br/>
  В чистом поле мчится скорый на Чукотку, за деньгами.<br/>
  Футболисты воют хором, словно пьяные матросы, <br/>
  Анелька, Дрогба и Торрес вырезают оригами,<br/>
  оживляя скатерть снега нероссийским цветом кожи,<br/>
  по контракту пить с коллегой ни один из них не может.<br/>
            Клуб на спаде. Оттого<br/>
            Рома воет: «Это'О».<br/>
<br/>
            «Жизнь — она как лотерея».<br/>
            «В Думе — сплошь одни евреи».<br/>
            «Довели страну до ручки».<br/>
            «Нет в стране „Могучей Кучки“».</p>
<lj-cut text=""…"">
<p>  Входит Кашин в бескозырке, с ним — Галиев и Ковальский.<br/>
  В «Коммерсанте» — все гадают, чем закончится ужастик,<br/>
  Алишер Усманов лично, закружась в беззвучном вальсе,<br/>
  публикует «Хуй» и «Путин» на цветной странице «Власти».<br/>
  Говорят лихие люди, что внутри, разочарован,<br/>
  А. Кудрявцев, сын Иудин, плачет: так ему херово.<br/>
            Хорошо, утратив речь,<br/>
            Встать с винтовкой гроб стеречь.<br/>
<br/>
            «Эй, Явлинский, не печалься».<br/>
            «Говорят, в четверг — причастье».<br/>
            «Слева — дело, справа — дело».<br/>
            «Чирикова охуела».<br/>
<br/>
  Входит Жириновский. Френчем подметая с пола мусор.<br/>
  (Бродят парубки с ножами, пахнет шипром с комсомолом.)<br/>
  Он — предшественник Тарзана: галстук — яркий, словно бусы<br/>
  папуаса из Гвинеи. Кроет матом, жжет глаголом. <br/>
  Се — великий сын юриста, русской мамы и отчизны!<br/>
  Муж, чьи пасынки речисты всем величием трюизма.<br/>
            Чудо-юдо: Жирик жив.<br/>
            Как закручен детектив!<br/>
<br/>
            «Приучил Собчак к минету».<br/>
            «Что за шум, а драки нету?»<br/>
            «Крыл последними словами».<br/>
            «Кто тут к урнам? Я за вами».<br/>
<br/>
  Входит Г. Зюганов лично, красным знаменем обмотан.<br/>
  Говорит: «Пенсионерам нужно срочно дать зарплату».<br/>
  С ним в очечках комсомольских входят тридцать три задрота,<br/>
  больше нету идиотов в белокаменных палатах.<br/>
  С вечной мыслью «ну и рожи», по волнам плывет «Аврора»,<br/>
  на носу — Веселый Роджер с черепом генпрокурора.<br/>
            Ой ты, участь корабля:<br/>
            скажешь «пли!» — ответят «бля!»<br/>
<br/>
            «Я, ребята, за эсэров».<br/>
            «Ты, прости, мудила херов».<br/>
            «Вы, товарищи, невежды!»<br/>
            «Нет у Яблока надежды».<br/>
<br/>
  Входит, кра́дучись, Миронов, вместе с Дмитриевой. Косо <br/>
  смотрят все на них из зала, Левичев в углу рыдает.<br/>
  Эта партия — как губка собирает все отбросы.<br/>
  Митрофанов, сотрясаясь всеми складками — рыгает.<br/>
  Размножаясь без резона, льнет к Кремлю многопартийность,<br/>
  и все головы дракона обещают самостийность.<br/>
            Ветер свищет. Выпь орет.<br/>
            Якеменко наших бьет.<br/>
<br/>
            «Говорят, что Яшин спекся».<br/>
            «Дайте мне две тонны дегтя».<br/>
            «На родные мне Мытищи<br/>
            ссыт таджик с высокой крыши».<br/>
<br/>
  Входит Б. Немцов. Садится. Г. Каспаров входит лихо. <br/>
  Быстро целятся друг в друга, нажимают на собачку,<br/>
  и разорванные в клочья соглашенья о великом,<br/>
  разлетаются по залу. Волочкова вносит пачку,<br/>
  исступленно исполняет «Обнаженное цунами».<br/>
  И стоят сыны Кавказа, перекормленные нами.<br/>
            Армянин вонзает клык<br/>
            в недоеденный шашлык.<br/>
<br/>
            «На „Высоцкого“ идете?»<br/>
            «Я служил в девятой роте».<br/>
            «Канделаки не видали?».<br/>
            «Где Лимонов?». «Заебали!»<br/>
<br/>
  Входит Прохоров, нагнувшись, с ним все бляди Куршавеля,<br/>
  ё-мобиль стоит чуть сбоку, подгазовывая всуе.<br/>
  Обещает, что работать шестьдесят часов в неделю<br/>
  будут только те, кто в марте не за них проголосует.<br/>
  Обещает все наладить, прорубить окно в Европу, <br/>
  словно рябь по водной глади — пробегает тихий шепот:<br/>
            «С белой лентой на плаще<br/>
            Миша смотрится — ваще!»<br/>
<br/>
            «Мне компот, рагу и супчик».<br/>
            «Я не блядь, а Крис Потупчик».<br/>
            «Отольем медали к Сочи».<br/>
            «Между прочим, все мы дрочим».<br/>
<br/>
  Мы заполнили всю сцену! Остается влезть на стену!<br/>
  Взвиться соколом под купол! Сократиться в аскарида!<br/>
  Либо всем, включая кукол, языком взбивая пену,<br/>
  хором вдруг пойти на митинг, чтобы вывести гибрида.<br/>
  Бо, пространство экономя, как отлиться в форму массе,<br/>
  кроме кладбища и кроме черной очереди к кассе?<br/>
            Эх, даешь простор степной<br/>
            без реакции цепной!<br/>
<br/>
            «Дайте срок без приговора!»<br/>
            «Кто кричит: „Держите вора!“?»<br/>
            «Духом слаб, ничтожен телом».<br/>
 <br/>
            «Извините, наболело».</p></div><div style=""font-style: italic;"" class=""notes"">Спасибо Иосифу Александровичу за 80% текста.</div>"
2011-12-14 19:03:00,Красивая антинаучная теория,"<div class=""summary""><p>Не так давно мимо меня несколько раз проскальзывал термин «<a
href=""http://ru.wikipedia.org/wiki/%D0%AD%D1%84%D1%84%D0%B5%D0%BA%D1%82_%D0%B1%D0%B0%D0%B1%D0%BE%D1%87%D0%BA%D0%B8"">Эффект
бабочки</a>». Теория с одной стороны красивая, с другой — абсолютно невнятная. 
Сегодня я неожиданно, в совершенно посторонней дискуссии, не касавшейся теории 
хаоса вообще никаким краем, — понял, как сформулировать этот эффект понятным для
ребенка образом.</p>
<p>Это закон сохранения энергии, или, если хотите — закон возрастания
энтропии в необратимых процессах. Странно, что это не приходило в голову 
Эдварду Лоренцу, ведь понятие энтропии появилось за сто лет до его работ. Ну да 
ладно.</p>
<p>Вот, совсем на пальцах. Сделали вы, скажем, сегодня что-то хорошее, а
результата не видно. Это вовсе не означает, что его нет — он есть, просто не 
здесь и не сейчас. И чем дальше от вас произошло что-то хорошее — тем оно будет 
сильнее, больше, ибо добро имеет обыкновение прирастать добром. Точно так же, 
как энтропия все время растет — и если взмах крыльев бабочки аукнулся не сдутым 
лепестком в сантиметре от нее, но в тысячах километрах — энтропия успеет ого-го 
как вырасти.</p>
<p>Я это к тому, что глупо и подло ожидать эффект от своих хороших поступков
прямо сразу. Он будет слабее и менее выразителен, чем если это твое добро 
успеет облететь земной шар. А вернуться — оно обязательно вернется, ведь наша 
планета — более-менее замкнутая система.</p>
<p>Иными словами, как аукнется — так и откликнется.</p></div>"
2011-12-15 09:34:00,,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 140%; font-weight: bold; text-align: center;"">Чеширский «)» смайл</div>"
2011-12-15 09:37:00,"Ну-да, ну-да","<div class=""summary""><p>Отвратительно видеть, как многие неглупые люди завоевывают себе популярность 
саркастическим презрением ко всему и циничными плевками в радиусе 360°. Это 
явление — специфично именно для социальных сетей; в реальной жизни перед 
незнакомыми людьми так выебываться опасно, можно и в табло схватить ненароком. 
А в интернетах — это козырной номер, синекура: несогласных забанил, у 
нигилистов заработал дополнительные очки. Ни за понюх табака, причем: всегда 
найдется еще десять неокученных неудачников, которые рады многозначительно 
кивнуть в ответ на любой вброс.</p>
<p>На этом выехали многие известные сетевые недотыкомки. Достаточно вспомнить, 
сколько мемов породила модель поведения типа «слив защитан».</p>
<p>Повод для этого есть всегда, ведь в любом действии можно с ходу отыскать 
два-три промаха. Позитив — он эфемернее, неоднозначнее, требует анализа и 
напряжения мысли. Опасно ведь просто так взять и уверенно рубануть, мол, 
Вася-то какой молодец, детскую площадку построил. Тут же прибегут эти, с 
отбойными молотками наперевес: «Конечно, вон, в уголочке площадки-то гаражик 
себе замастырил, на государственной земле-то!».</p>
<p>Совсем другое дело — саркастически ухмыльнуться: «Хех, Вася-Детский-Гараж™, 
кроссавчег!». И — чеширский смайл в конце еще обязательный. Тут и захочешь 
возразить, мол, площадка-то — дело хорошее, нужное; а и призадумаешься. Вдруг все-таки что-то там не так, с площадкой этой?</p>
<p>Отвратительно это — играть на низменных чувствах не умеющих думать 
самостоятельно людей. Отвратительно.</p></div>"
2011-12-15 12:22:00,Предновогоднее,"Алексей (помимо того, что талантливый писатель, про это и так все знают) &mdash; еще и интересный собеседник. Рекомендую.

<blockquote>Оригинал взят у <span class=""ljuser ljuser-name_"" style=""white-space:nowrap""><a href=""http://slapovsky.livejournal.com/profile""><img alt=""[info]"" height=""16"" src=""http://stat.livejournal.com/img/userinfo.gif?v=88"" style=""vertical-align: bottom; border: 0; padding-right: 1px;"" width=""16"" /></a><a href=""http://slapovsky.livejournal.com/""><b>slapovsky</b></a></span> в <a href=""http://slapovsky.livejournal.com/142060.html"">Предновогоднее</a>
Меня что-то потягивает на предновогоднее бессмысленное веселье, хочется заняться чем-то глупым, но плодотворным. Вот например: у меня 931 друг. Так давайте же сделаем мне подарок и станем 69-ю взаимными друзьями: вы френдите меня, а я немедленно вас. Мне просто очень нравится цифра 1000, это раз. Вторая причина: я не люблю твиттеры, фейсбуки, вконтакте, одноклассники и пр. Я там есть, но почти не бываю. Я однолюб, я считаю ЖЖ оптимальной формой общения и достаточно пристойным клубом по интересам. С наступающим.</blockquote>"
