2012-04-03 06:39:00,Shit Vs. Merde Vs. Scheisse,"<blockquote cite=""http://fave.mind-exchange.com/shit-vs-merde-vs-scheisse-12786"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><figure><img alt=""Shit Vs. Merde Vs. Scheisse"" src=""http://fave.mind-exchange.com/wp-content/themes/slanted/functions/thumb.php?src=wp-content/uploads/2012/04/shit-vs-merde-vs-scheisse.png&w=470px&h=&zc=1&q=90""><figcaption><p>«Говно» — 0%.</p></figcaption></figure><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://fave.mind-exchange.com/shit-vs-merde-vs-scheisse-12786"">http://fave.mind-exchange.com/shit-vs-merde-vs-scheisse-12786</a></small></blockquote><br><p>Буквально вчера разговаривали с @fufler о том, как правильно переводить инвективную лексику в фильмах. Я неуклюже распинался, мол, официальные переводы первого канала плохи своим ханжеством, а гоблинские «прямые» — усилением экспрессии в тех местах, где «fuck» — лишь следствие недоразвитости языковой модели германских языков в части мата.</p>
<p>Я говорил что-то наподобие: «„Fuck“ может оказаться как пятиэтажной эскападой под дулом танка, так и безобиднейшим междометием, допустимым в высшем свете, все зависит от контекста». В русском языке нет слова, одновременного допустимого как на утренней планерке у директора, так и в камере смертников Синг-синга.</p>
<p>Спасибо прекрасному блогу Picmarks, одна картинка может объяснить больше, чем сто тонн моей словесной шелухи.</p>"
2012-04-03 06:47:00,I cut you,"<blockquote cite=""http://engrishfunny.failblog.org/2012/04/02/engrish-funny-prison-barbers-inc/"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><figure><img src=""http://engrishfunny.files.wordpress.com/2012/03/engrish-funny-prison-barbers-inc.jpg"" alt=""“I cut you” atelier""><figcaption><p>Prison Barbers Inc.</p></figcaption></figure><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://engrishfunny.failblog.org/2012/04/02/engrish-funny-prison-barbers-inc/"">http://engrishfunny.failblog.org/2012/04/02/engrish-funny-prison-barbers-inc/</a></small></blockquote><br><p>Те, кто следит за моим блогом достаточно давно, знают: я коллекционирую фотографии «креативного оформления парикмахерских». От «<a href=""http://mudasobwa.ru/post/show/1096"">Логова моэля</a>» до физиологически безобидных, но не менее устрашающих чувство прекрасного.</p>
<p>Как выяснилось, не только российские парикмахеры славятся своим нестандартным взглядом на оформление вывесок.
<br></p>"
2012-04-03 16:56:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Им там — все божий росатом.</div>"
2012-04-03 18:58:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Discuss or Die!</div>"
2012-04-05 13:31:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Alexei “I will not google that shit for you” Matyushkin</div>"
2012-04-06 08:02:00,"Тупеете ли вы так же, как тупею я?","<p>«Развитье здесь идет не по спирали, а вкривь и вкось, вразрез, наперерез», — пел в свое время Владимир Семенович.</p>
<p>Я принадлежу своеобразному поколению — именно мы росли на «деревянных игрушках» и именно мы не успели стать эсхатологически-одаренными ретроградами и замшелыми консерваторами, когда технический прогресс начал уверенно побеждать необходимость приобретения сингулярных навыков и умений. Водители со стажем около двадцати лет, начинавшие ездить в копейке без боковых зеркал (да и в салонное зеркало заднего вида тогда можно было увидеть только небо с пятак), никогда не начнут перестраиваться в бочину соседу просто потому, что привыкли вертеть головой. Сейчас же, говорят, даже задом учат сдавать без этой акробатики «правой рукой за подголовник».</p>
<p>Таких примеров — масса. В супермаркете выдают чек, и умение складывать в уме не тренируется ежедневной необходимостью проверки продавцов на прочность после «сорок и сорок — рупь сорок, спичек вы не брали: два семьдесят». Телефоны оснащены записными книжками, и необходимость знать наизусть пару десятков номеров уже не держит в черном теле память. Навигаторы почти истребили породу знающих город таксистов, а сайты наподобие русавтобусру — отбивают всякую охоту упражняться в комбинаторике, прикидывая маршрут.</p>
<p>Пока стиральная машинка занята нашим бельем, хлебопечь — производством булочек к чаю, а посудомоечная машина — санитирной обработкой тарелок, — мы с пользой проводим терамгновения праздной жизни в интернетах. При этом не уставая рассказывать друзьям в скайпе: «я стираю», «я мою посуду» и — с особенной гордостью: «я пеку хлеб».</p>
<p>Нет, я не пассионарий-аутист, я не собираюсь уйти в лес и жить в хижине. Но мне немного не по себе от того, что пройдет еще пара десятков лет и в цивилизованных странах самой страшной военной силой снова станет пехота. Потому что навыки управления ядерными самонаводящимися ракетами бессильны против ворвавшегося в здание Брюса Виллиса. Шучу.</p>
<p>В общем, спираль прогресса сыграла с нами смешную шутку: совсем скоро мы будем отброшены по уровню развития на несколько веков назад. Вот только у придворных дам были тренированные помощницы «из своих», умевшие затянуть корсет и намазать тост повидлом. У нас же роль этих, все еще умеющих жить нормальной жизнью, людей — неизбежно займут выходцы из стран третьего мира, не забывшие, как развести костер в дождливую погоду, постирать рубашку в тазу (или на стиральной машине «<a href=""http://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B8%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%B4%D0%BE%D1%81%D0%BA%D0%B0"">Волна-2</a>»), или, хотя бы, забить утюгом шуруп.</p>
<p>Это я к тому, что летом, кажется, буду себя заставлять копать грядки и питаться пойманной рыбой. А все ноутбуки — подарю нашему дворовому бомжу. От греха.
<br></p>"
2012-04-06 08:28:00,Исторические перпендикуляры,"<p>Москва так и не стала четвертым Римом, зато успешно превращается во второй Ватикан: все бабло империи собрано здесь, кардиналы серы, что твои крысы, снаружи ходит несметное количество слухов.</p>
<p>Нужно было строить не МКАД, а стену. И четвертым Римом стала бы вся Россия.
<br></p>"
2012-04-06 08:39:00,Epic gramms,Каждому отметившемуся в комментариях &mdash; эпиграмма на его журнал. Любимым журналам &mdash; скидка 10%. Незнакомым &mdash; 90%.
2012-04-06 10:27:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Свежая рифма: «Кровь — Коровь»</div>"
2012-04-06 12:32:00,Такие фотки должны быть в альбоме у каждой приличной девушки,"<blockquote cite=""http://www.irk.fm/lol/blog/8812/"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p><img alt="""" src=""http://www.irk.fm/lol/blog/8812/853703329c76427_s0.jpg""></p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://www.irk.fm/lol/blog/8812/"">http://www.irk.fm/lol/blog/8812/</a></small></blockquote><br><p>Нечеловеческое спасибо <span style=""white-space: nowrap;""><a href=""http://ungel.livejournal.com/profile?mode=full""><img class=""ContextualPopup"" src=""http://l-stat.livejournal.com/img/userinfo.gif"" alt=""[info]"" style=""border: 0pt none ; vertical-align: bottom; padding-right: 1px;"" height=""17"" width=""17""></a><a href=""http://ungel.livejournal.com/?style=mine""><b>ungel</b></a></span>! Обязательно сходите по ссылке, это шедевр.</p>"
2012-04-06 13:31:00,Слона-то я и не приметил,"<p><img alt="""" src=""http://img1.uploadscreenshot.com/images/orig/4/9519422849-orig.png"" style=""border: 1px solid #ddd;""></p>
<p>За картинку спасибо<span style=""white-space: nowrap;""><a href=""http://mumm.livejournal.com/profile?mode=full""><img class=""ContextualPopup"" src=""http://l-stat.livejournal.com/img/userinfo.gif"" alt=""[info]"" style=""border: 0pt none ; vertical-align: bottom; padding-right: 1px;"" height=""17"" width=""17""></a><a href=""http://mumm.livejournal.com/?style=mine""><b>mumm</b></a></span>, но я хотел бы поговорить о другом.</p>
<p>Очевидно, что задача аккуратно украдена из какого-нибудь учебника по развитию устного счета (если вы не можете решить ее в уме за <s>десять</s> пять секунд, ваш диагноз — «непоколебимый филолог»). Я не очень сведущ в нынешних реалиях ЕГЭ, но было бы интересно узнать: составители просто <i>побоялись</i> включить туда нормальную задачу на перемножение в столбик?</p>
<p><em>Upd:</em> Мне ровным счетом все равно, фейк это, или не фейк, тенденция от этого не изменится.</p>"
2012-04-06 14:42:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Сергей Шойгу предложил перенести Московскую область в Туруханский край.</div>"
