2016-11-04 19:19:00,,"<p dir=""ltr"">Если мне втемяшится переводить наших бардов на испанский, я начну с песни Олега Митяева «Пекинья — это маленький Пекин».</p>"
2016-11-04 20:15:00,Новости культпросвета,"Я вот, грешным делом, узнаю российские последния известия из ЖЖ. Я сознательно выбирал страну и город проживания, у меня были варианты, и я принял решение. Оно меня более-менее устраивает.

Зачем бы мне при таком раскладе сильно, до дыр, зачитывать новости про российскую глубинку — мне невдомек. Не, ну я в курсе, что президент пока Путин, и этого мне, в общем-то, достаточно. Я бы с удовольствием и про Штаты знал ровно столько же, но эти выборы «Епископа Свободного Мира», к сожалению, могут оказать существенное влияние и на вялотекущую Родину, и на еще более вяло загнивающую Европу. Путин по велению левой пятки валюты на дружественных островах не обваливает, а эти могут.

И вот в свете всего этого я не устаю поражаться на своих разъехавшихся соотечественников. Я про это уже вскользь упоминал, теперь вот заострю. Все поголовно новоевропейцы — выкладывают фотографии из Пергамонов и прочих Версалей. Повествуют о чем-то своем. Живут нормальной полноценной жизнью.

А все новоамеринцы (исключения есть, разумеется, маска, я вас знаю) — пишут почти исключительно про Киселева, завтрашний обвал всего (от рубля до всея России), цитируют каких-то непотребных уебанов, пророчат фиаско, конец великодержавной эпохи и еще по мелочи на орехи. Я в недоумении: какого хуя, товарищи? Вам там чё, в штатах этих не хватает новостей, что ли? Так вроде вон, целого президента типа выбираем.

Напоминаю вам, дорогие мои, это был ваш выбор, вы сами согласились там жить, чего теперь-то топорами махать?"
2016-11-06 07:35:00,Про работу,"Среди программистов особо выделяется каста джосистов™ (нет, не поклонников джаза и не читателей Джойса.) Язык, который выламывает людям мозг с корнем. То есть, пока человек просто зарабатывает себе на мерседес динамическими формочками — все нормально, но как только начинаются попытки «писать правильно» — туши свет. Вот, прямо с пылу с жару случай: <a href=""http://gaperton.livejournal.com/68145.html"">объявляем естественное поведение — неэпической проблемой</a>, и воюем с ним, страшно собою гордые. Используя такие красивые слова, как «утечка памяти».

У меня работа другая, к счастью: я по основном роду деятельности, как выяснилось, заготовитель.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/89616/89616_original.jpg"" alt=""Помидорчики"">

В следующем году, наконец (обещаю — самому себе), найду место, где можно купить сырые оливки и буду солить сам."
2016-11-06 14:43:00,Рыдаю,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/90002/90002_original.jpg"" alt=""Russia Aims to Disrupt Other Western Elections, U.S. Officials Say"">

<small>— «A Russian-backed hacking effort that has rocked the presidential campaign may peak on Election Day, but is likely to continue next year and into 2018 as Moscow seeks to influence U.S. politics and key elections in Europe, Obama administration officials warn.»  — <a href=""http://www.wsj.com/articles/russia-aims-to-disrupt-other-western-elections-u-s-officials-say-1478372323"">WSJ</a></small>

Вызывают у меня эти люди смешанные чувства: с одной стороны, очень сильную гордость хочется испытывать за Путина: ведь даже Гуверу было не под силу добиться чего-нибудь этакого, а ведь круче Гувера в подобных штуках нет никого — эталон.

С другой стороны, каких никчемных идиотов надо набирать в пресс-службу, чтобы так позориться. Вот это вот «Ой, Марьиванна, это не я окно разбил, это НЛО» — там что, правда уже, совсем никого хоть сколько-нибудь разумного не завербовать, все покемонов ловят?

Как-то даже скучно с такой страной на ножах быть, тут я Путина целиком понимаю."
2016-11-06 18:15:00,Dongles! Simply Brilliant.,"<lj-embed id=""52""/>"
2016-11-06 19:49:00,"Для памяти, а то ешь так яблоки, ничего не опасаясь...","Оригинал взят у <lj user=""pascendi"" /> в <a href=""http://pascendi.livejournal.com/1486897.html"">Для памяти, а то ешь так яблоки, ничего не опасаясь...</a><div class=""repost""><img src=""https://habrastorage.org/getpro/geektimes/comment_images/e01/3da/74e/e013da74e4f4c6220fbc5fadceb66e41.jpg""></div><br/>"
2016-11-07 08:05:00,"Свобода, как ее понимают другие","Долго думал, куда бы сказать пару слов о свободе; скажу сюда. Для твиттера это неформат, да и мне хочется, чтобы этот текст существовал на русском языке.

На примере из профессиональной сферы.

В мире программного обеспечения есть два человека, имя которых ассоциируется с понятиями «открытость» и «свобода». Их часто путают (понятия, не людей). Есть некто RMS, он же Ричард Middlename Столлман, и есть некто Линус Торвальдс. Первый известен в основном непримиримой борьбой за всеобщую абстрактную свободу, экзальтированностью, чудаковатостью и обсцессивной компульсивностью. Второй — тиранией и деспотизмом в вопросах администрирования разработки и жесткостью высказываний.

Первый — самопровозглашенный борец за свободу, воин, Че Гевара свободного ПО. Второй — инженер, не имеющий ничего против любых альтернатив своему видению мира.

Между ними есть гигантская — я бы сказал, — знаковая разница, которая для меня очень важна. Линус говорит: «Смотрите, я делаю так. Это клево. <i>А вы делайте как хотите</i>». Столлман говорит: «Делайте, как я скажу! <i>Не делайте иначе!</i>». Иными словами, Торвальдс говорит: «Вот так — хорошо!». RMS, наоборот, увещевает: «Все, что не так — плохо!». Вот, например: «<a href=""https://stallman.org/amazon.html"">don’t buy it [the book — A.M.] from Amazon</a>». Какое твое нахер собачье дело, где я покупаю книги?

<b>Либертарианство как раз заключается в том, чтобы <i>ценить</i> любую точку зрения. Либерализм — в том, чтобы <i>уважать</i> любые взгляды.</b> 

Возвращаясь к «открытости» и «свободе». Свободу использования программного кода предоставляют почти все актуальные открытые лицензии, кроме, собственно, GPL. Которая, как раз, эту свободу ограничивает. Заставляя меня ценить навязанные мне идеалы из-под палки, люди не должны ждать в ответ ничего хорошего. Если ты за демократию и свободу слова — тогда, пожалуйста, позволь мне называть тебя жирным тупым ублюдком и отстаивать идеалы третьего рейха. Если нет — ты не за свободу, а за узурпацию морали.

Было бы круто, если бы все вот эти с хоругвями, исчерканными производными от «līber» это понимали. Надежды, правда, ничтожно мало, потому что, как водится, Линусы зарабатывает деньги трудом, а Столлманы — болтовней, да и <a href=""https://groups.google.com/a/mysociety.org/forum/#!msg/mysociety-community/zkyZpOXjgoQ/_8xyXSxv9zYJ"">райдер последнего</a> не в пример заковыристей."
2016-11-08 07:23:00,Насрите мне чего-нибудь поклевать,"Я представления не имею, кто такая Поклонская. Знаю только то, что недавно она приписала крылатую фразу «Служить бы рад, прислуживаться тошно» — Суворову. И тут же понабежали гниды, и давай ее за это чморить.

Ага, давайте я жирным шрифтом выделю: <b>гниды</b>.

Нет, где-нибудь в кругу семьи посмеяться и позлорадствовать — святое дело (хотя мне лично было бы впадлу выбирать такие эталоны, а злорадствуем и уничижаем мы только подсознательных соперников; вряд ли кому-то придет в голову хохотать до колик над алкашом в соседнем продуктовом, приписавшим метаморфозу Вовенарга — Апулею.) Так вот — похвастаться супруге, сверившись предварительно по библиотеке Машкова, — мол, Чацкого, дура, не читала — это бы еще ладно.

Но когда все эти так называемые люди (у 98% которых в резюме записано «<i>закончил</i> школу») выносят обсуждение на публику, в прессу — мне хочется пойти и лично присунуть в ебало. Все ошибаются. Все говорят глупости. Да, вы — тоже. И вы не отличите искусную подделку от настоящего Пикассо, Гайдн для вас так и останется «кошерным Оззи Озборном», а уж если пройтись по поэтическим отрывкам — вы авторов-то назовете хорошо если в половине случаев.

Ошибаются все. Громогласно это замечают и призывают окружающих приобщиться — не все. Только гниды.

Ваш А.

<small><i>P. S.</i> Кстати, конкретно эти слова очень подходят Суворову, насколько могу судить. Почитай он Грибоедова, он заверняка обзавидовался бы, что не сам это сказал.</small>"
2016-11-09 09:06:00,"Ну чё, допрыгались?","Ничему людей история не учит. Пример Лепенихи менее десяти лет назад, казалось бы, все подробно и наглядно продемонстрировал. Но нет. Штаты — это вам не Европа, народ в среднем глупее, гламурные демократы плотно сосредоточены в Кремниевой долине и страшно оторваны от народа.

Судя по ленте в моем твиттере, у Трампа должно быть примерно ноль целых минус две десятых голосов. Судя по официальным результатам, Трамп — отверженный сопартийными бонзами сексист, расист и коррупционер — победил с большим отрывом.

«Интеллигенция» в своих белых перчатках с недоумением перепечатывает риторическое «как же так». А вот так. И — заочно отвечу чуваку, вопрошавшему: «как мы умудрились после выбора первого черного президента менее, чем за 10 лет скатиться до такого»?

Не вопреки, но потому что. Народ Соединенных Штатов Америки никогда не хотел выбирать черного президента. И не хочет выбирать женщину. Можно пытаться перешибить обух косности и средневекового мышления плетью повинной толерантности. Только вот последующий запой будет гораздо страшнее тех веселых пьянок до навязанного воздержания.

Будущее становится загадочней. Было бы интересно почитать, что пишут арабские издания по этому поводу, но я ума не приложу где бы это можно было сделать."
2016-11-09 11:04:00,Белый дым,"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""ru"" dir=""ltr"">У авианосца &quot;Адмирал Кузнецов&quot; из трубы пошел белый дым <a href=""https://t.co/jglvU3aBoa"">pic.twitter.com/jglvU3aBoa</a></p>&mdash; Alexey (@Alekzzzzz) <a href=""https://twitter.com/Alekzzzzz/status/796265663149047808"">November 9, 2016</a></blockquote>
<script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script>

Кстати, а Обамакер всё, да? Я ❤ демократию."
2016-11-09 14:55:00,Лучшее за неделю,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/90120/90120_original.png"" alt=""⇒ легализация марихуаны"">"
2016-11-10 08:27:00,,"<blockquote class=""twitter-tweet"" data-lang=""en""><p lang=""en"" dir=""ltr"">When someone on forum trick your &quot;friend&quot; to execute &quot;rm -rf /&quot; with cryptic commands. If you do this I hate you. <a href=""https://t.co/GhQaTIHyhv"">pic.twitter.com/GhQaTIHyhv</a></p>&mdash; nixCraft # (@nixcraft) <a href=""https://twitter.com/nixcraft/status/796611093024141312"">November 10, 2016</a></blockquote>
<script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script>"
2016-11-10 09:17:00,Запись в таск-трекере,"<b>Переформулировал Парадокс Зенона в терминах Уробороса Мёбиуса.</b>

<em><small>ключевое слово для понимания этой шутки: таск-трекер</small></em>"
