2009-07-02 14:34:00,You lost on Jeopardy,"Когда-то давно я придумал «смайлик» для лаконичной до гениальности реплики одного известного в узких кругах <a href=""http://smirnov.livejournal.com/"">персонажа</a>. Все три доминантных качества <a href=""http://acerbial.livejournal.com/"">оригинала</a> — интеллигентность, мизантропичность и обаяние — без остатка — сконцентрированы в этом soundflow-stopper'е: «Вы ебанулись?». Смайлик выглядит так: «!™» (вдруг и вам в дискуссии пригодится).

Сегодня я нашел еще более интеллигентный, питерский (у нас в лифтах не курят™) эвфемизм: «YLOJ». Буду пользоваться (спасибо, <a href=""http://www.youtube.com/results?search_query=weird+al+yankovic&amp;search_type=&amp;aq=0&amp;oq=Weird"">Al</a>). 

<lj-embed id=""5""/>"
2009-07-02 15:05:00,Кулинарный фетиш,"Я обдумывал эту сентенцию несколько лет. И все слов никак найти не мог. И вот — нашел. Хотел писать длинно, со ссылками на первоисточники и прочую википедию. Но афоризмы кратки.

<b style=""font-size: 112%;"">Человек не умеет готовить, если откажется от идеи сделать плов — не найдя рис.</b>

Рис заменяется гречей без особого ущерба для вкуса. Сыр выгодно для себя сочетается с огурцом. Трехлетняя клюквянка прекрасно делается за шесть часов. Рецепт — свидетельство инфантильности и скудости помыслов. 

Дерзайте и дерзаемы будете!"
2009-07-07 11:42:00,Beyond the line,"Знакомые со мной люди знают, что меня бессмысленно просить передавать приветы, спрашивать об анамнезах и эпикризах общих знакомых и вообще, заводить при мне беседы о третьих лицах. Я не даю телефон начальника штаба, не сообщаю, где в данный момент находится Люська и не знаю, какая на улице погода. Сходите в штаб, позвоните Люське на мобильный, добавьте <a href=""http://gismeteo.ru"">ГисМетео</a> в свой <a href=""http://reader.google.com"">RSS-Reader</a>.
У меня есть на то причина, и она называется не «лень», как могут подумать инфантильные апологеты отговорки «Гугдекс у всех одинаковый». Гуглом-то я, как раз, умею пользоваться значительно лучше тех, кто задает мне вопросы про «чем нужно поливать рододендрон, чтобы он плодоносил». И я не откажусь поискать для знакомой студентки «Мопассана в оригинале на английском». 
Я с удовольствием расскажу, как наши вчера сыграли в керлинг с ЮАР, но как только в вопросе начинают фигурировать общие знакомые — увольте, на меня нападает спорадический смазм гортани. Это гипноалергенное, у меня с детства, загляните в словарь, если не верите.
Недавно мне удалось сформулировать, почему я так себя веду. Я вообще предпочитаю инстинктивные действия (люди недалекие любят использовать термин «интуитивные») — осознавать и переводить в разряд контролируемых. Чего, кстати, и вам желаю.
Так вот. Любой, наверное, согласится, что как-то некрасиво утром заехать на ближайший пост ГАИ и предупредить продрогшего от синевы капитана: «Минут через десять тут поедет моя жена на бордовой девятке — так вот у нее спидометр не работает». При этом многие с легкостью в случайном разговоре мимоходом ляпнут: «Немирова вчера видел с какой-то крашеной блондинкой». Казалось бы — примеры несопоставимые, правда? — Нет, неправда. Сейчас объясню, почему.
Эйнштейн утверждал, что есть оптимальное расстояние, на котором женское лицо выглядит наиболее привлекательно. Доказательством является прямое следствие <a href=""http://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%BE%D1%80%D0%B5%D0%BC%D0%B0_%D0%92%D0%B5%D0%B9%D0%B5%D1%80%D1%88%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0_%D0%BE_%D1%84%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D0%B8,_%D0%BD%D0%B5%D0%BF%D1%80%D0%B5%D1%80%D1%8B%D0%B2%D0%BD%D0%BE%D0%B9_%D0%BD%D0%B0_%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BA%D1%82%D0%B5"">теоремы Вейерштрасса</a>: поскольку на нулевом и бесконечном расстоянии привлекательность обращается в нуль, то где-то между ними она достигает максимума. Почти так же обстоит дело и с нашими житейскими примерами. Если рассказывать о подвыпившем муже гаишнику — нехорошо, а о сексуальных предпочтениях дальнего знакомого — нормально, то где-то посередине есть черта. Ниже которой — сплетни, а выше — соучастие. А теперь, внимание, вопрос: кто определяет, где эта черта?
Я не Господь Бог. Я не умею блюсти заповеди. Я много грешил и, подозреваю, успею нагрешить еще. Но принимать решения в таких вопросах (читай: за других людей) — вместо Всевышнего — я не готов.

Забавно, кстати, но обратной силы эта идиосинкразия на досужие разговоры не имеет (сплетни про меня мне совершенно безразличны; например, я продолжаю поддерживать хорошие отношения с человеком, который моей даме сердца рассказывал про меня небылицы, чтобы ее увести). Поэтому я склонен полагать, что мой отказ от передачи данных от третьих лиц в какой бы то ни было форме — тем более справедлив."
2009-07-07 12:25:00,Положительный персонаж,"Если в языке появляется устойчивое словосочетание, я (иногда ошибочно) предполагаю, что именно этот эпитет приклеивается к смысловой нагрузке не случайно. Термин нужно обозначить, максимально ясно и кратко (ага, я знаю, что для «максимально ясно и кратко» есть максимально ясное и краткое слово «лаконично» ;-)), чтобы выделить какое-то важное подмножество всего множества.  
«Бархатный сезон», например, есть, а «хлопкового» — нет. Потому что достаточно раз в жизни потрогать бархат — и если вы не австралиец — вы поймете, что речь не о феврале.
Таким устойчивым словосочетанием является и латентный оксюморон «положительный персонаж».
Достаточно опросить десять своих знакомых, чтобы с ужасом осознать очевидное: не только каждый подразумевает под этими словами что-то свое, но список качеств, необходимых для диагностики — в подавляющем большинстве случаев — невербализуем. В качестве примера приведу очень показательную попытку объективного ответа: «это персонаж, старающийся в меру сил не совершать аморальных поступков, а совершив — раскаивающийся в них». Догадываетесь, какое имя у меня тут же выскочило в виде уточняющего вопроса? — Ага, Родион Романыч.

<span style=""font-size: 85%; color: #999;"">Кстати, мне интересно ваше мнение: кого можно назвать положительным персонажем? Булгаковский Мастер, Сталкер из Пикника Стругацких, Евгений Онегин — положительные ли персонажи?</span>

И тут я вообще (со всем свойственным мне энтузиазмом, круто замешанном на пытливости ума и недостатке академических знаний — варварский, кстати, коктейль) о происхождении смысла — вкладываемого в слова разными людьми — задумался. Про себя могу сказать, что учился языку не по словарю. Более того, про всякие попадавшиеся на страницах книжек аморфные «любови» и прочие невнятные для пятилетнего ребенка слова — ни у Брокгауза, ни у Гугла не спрашивал. Первый слишком тяжело было с полки доставать, а второй тогда еще плохо пинговался. Догадывался по контексту. Максимум — спрашивал у родителей, но редко и только если совсем «<a href=""http://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BF%D1%83%D0%BB%D1%8C%D0%BA%D0%B8"">сепульки</a>» попадались.

То есть, иными словами, каждый человек, употребляя в речь слова, обозначающие сущности, которые нельзя потрогать, вкладывает в них свой смысл, обусловленный контекстом первых двух-трех книг, в которых это слово ему попалось (потом сцеженное из контекста значение откладывается в мозгу и глаз перестает цепляться за этот набор букв). Похожие ощущения можно испытать и в сознательном возрасте — достаточно попробовать выучить язык в среде (или по литературе), обращаясь к словарю только в самом крайнем случае.

<em>Сиречь, <strong>когда вам говорят: «я тебя люблю» — выясните, чем ваш избранник зачитывался в детском саду: «Онегиным», «Алыми парусами», или «Отелло»</strong>.</em>"
2009-07-07 14:05:00,Доморощенная философия,"<blockquote cite=""http://slovari.yandex.ru/dict/ushakov/article/ushakov/05/us176318.htm?text=%D0%B4%D0%BE%D0%BC%D0%BE%D1%80%D0%BE%D1%89%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9&stpar1=1.1.1"" style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 12em; font-style: italic;""><strong>Доморощенный.</strong> Простой, грубый, не обладающий свойствами чего-н. подлинного, настоящего; примитивный.
<span style=""font-size: 90%;"">— Ушаков, «<a href=""http://slovari.yandex.ru/dict/ushakov/article/ushakov/05/us176318.htm?text=%D0%B4%D0%BE%D0%BC%D0%BE%D1%80%D0%BE%D1%89%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9&stpar1=1.1.1"">Толковый словарь русского языка</a>».</span></blockquote>

Не могу взять в толк, почему у слова «доморощенный» (состоящего, замечу вскользь, из двух русских корней, обладающих исключительно положительными коннотациями) такой неприятный оттенок. Брокгауза у меня сейчас, к сожалению, под рукой нет: неужели это большевистское наследие? Мол, колхозы и рабфаки — это хорошо, а гувернантки и частные пансионы — гадость? Мне лично школа только мешала учиться (правда, помогла закурить и поставила короткий прямой справа, за что ей тоже, конечно, спасибо).

Так вот, я очень уважительно, с оттенком восхищения, отношусь к самоучкам. Словарные статьи и догматический аппарат неестественных наук лишь легализуют нежелание мыслить самостоятельно; никакой практической пользы от них нет. Все знают, что аксиоматика необходима, но мало кто вдумывается в то, что аксиоматике недостаточно быть полной, она еще и обязана не быть избыточной. Докторами филологических наук, диктующими моду в этом зверинце, к сожалению, становятся люди, крайне далекие не только от народа, но и от математики. Они не понимают, что придумывать новое правило на каждый выверт описываемого живого материала (будь то язык, или принципы мироздания) — недопустимый способ сохранить аксиоматику непротиворечивой.

Ознакомившись с трудами философов всех конфессий, хаос в голове уже не упорядочить никогда. Поэтому я всегда предпочту пообщаться за смысл жизни не с самоуверенным неточным ученым, а с мнительным столяром. Спагетти из афоризмов в твердом переплете можно купить в любом книжном магазине, а емкие суждения людей из жизни — до сих пор передаются только изустно.

С другой стороны, я не готов выслушивать каждую собственную концепцию мироустройства — от каждого встреченного мной разнорабочего — целиком. Это утомительно для ушных раковин, да и печень моя уже не та. Я наслаждаюсь срезами, внезапными вспышками идей в черном безвоздушном пространстве понятий мыслителей от сохи. Эти всполохи увлекательны своей парадоксальностью и (это — главное) до лаконичности не утомительны, потому что укладываются в промежуток между шестой и двенадцатой стопками.

Я, в частности, о блоггерах. Мне уже (подозреваю, что не столько «уже», сколько «пока еще» — в общем, у меня филопауза) неинтересно читать Ларошфуко, но я с удовольствием и многими новыми для себя выводами прочту пару абзацев <img height=""17"" border=""0"" src=""http://www.livejournal.com/img/userinfo.gif"" align=""absmiddle"" width=""17""><b style=""color: #00F; border-bottom: 3px double #EEF; font-size: 115%;"">имярека</b>. Я ценю чистые — не испорченные вдумчивым пережевыванием, вековым перевариванием и тщательным осознанием — мысли и идеи.

Кстати, золото в основном тоже не слитками по центнеру валяется, так что сито у меня всегда под подушкой."
2009-07-07 15:23:00,Никому работа не нужна?,"<img src=""http://failblog.files.wordpress.com/2009/06/fail-owned-mouth-unemployed-fail.jpg?w=500&h=375"" style=""width: 500px; height: 375px;"" alt=""Is your mouth unemployed? We can give it a job!""/>
— <a href=""http://feedproxy.google.com/~r/failblog/~3/f3OmvU1AhqA/"">FailBlog</a>"
2009-07-07 18:32:00,Ску кружева словес…,"<blockquote cite=""http://slovari.yandex.ru/dict/ushakov/article/ushakov/18-1/us420717.htm?text=%D0%98%D0%B7%D0%B3%D0%BE%D1%82%D0%B0%D0%B2%D0%BB%D0%B8%D0%B2%D0%B0%D1%82%D1%8C%20%D0%B2%D0%B8%D1%82%D1%8C%D0%B5%D0%BC%20%D1%84%D0%B8%D0%BB%D0%B8%D0%B3%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F.&stpar1=1.1.1"" style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 12em; font-style: italic;""><strong>СКАТЬ</strong>, ску, скёшь, д. н. нет, несов., что (обл.).
[…] 2. <strong>Изготовлять витьем</strong> (<strong>филигранные изделия</strong>; спец.).
<span style=""font-size: 90%;"">— Ушаков, «<a href=""http://slovari.yandex.ru/dict/ushakov/article/ushakov/18-1/us420717.htm?text=%D0%98%D0%B7%D0%B3%D0%BE%D1%82%D0%B0%D0%B2%D0%BB%D0%B8%D0%B2%D0%B0%D1%82%D1%8C%20%D0%B2%D0%B8%D1%82%D1%8C%D0%B5%D0%BC%20%D1%84%D0%B8%D0%BB%D0%B8%D0%B3%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5%20%D0%B8%D0%B7%D0%B4%D0%B5%D0%BB%D0%B8%D1%8F.&stpar1=1.1.1"">Толковый словарь русского языка</a>».</span></blockquote>
Вах! Я — скач. Или скун? Скец? Скюк?
<span style=""font-size: 80%; color: #999;""><a href=""http://community.livejournal.com/pishu_pravilno/3724023.html?thread=69114871&style=mine#t69114871"">из</a> <lj comm=""pishu_pravilno"">.</span>"
2009-07-08 10:31:00,А теперь — парадная!,"В <a href='http://community.livejournal.com/pishu_pravilno/profile'><img src='http://l-stat.livejournal.com/img/community.gif' alt='[info]' width='16' height='16' style='vertical-align: bottom; border: 0; padding-right: 1px;' /></a><a href='http://community.livejournal.com/pishu_pravilno/'><b>цирковом сообществе</b></a> опять <a href=""http://community.livejournal.com/pishu_pravilno/3718207.html"">питерские</a> со своими <a href=""http://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D0%B1%D0%B1%D0%BE%D0%BB%D0%B5%D1%82"">шибболетами</a>.

«Парадн<em>ая</em>, или парадн<em>ое</em>?» — спрашивает нас, блоггеров(!), сноб <lj user=""mitjai"">.

Я немного подумал в тряпочку, прежде чем трясти лингвистическими мудями, и теперь хочу расставить диакритику над вертикальными палочками.

Сначала вкратце изложу сюжет этой тысяча второй серии комедийной драмы «в интернетах одни идиоты». Вопрос сформулирован предельно четко, но, разумеется, из-под МКАДа повылезали гастшпрахеры, с врожденной анемией обеих лобных долей, и веско поставили в этом вопросе жирную точку: «Правильно — подъезд!». С этими и так все понятно, но по правилам игры я должен, все-таки, вразумить даже невразумляемую биомассу. Итак. Во-первых, «подъезд» — это более шести ошибок в искомом слове. Во-вторых, подъезд (загляните в словарь) заканчивается перед дверью со стороны улицы (если вы, конечно, не в инвалидном кресле) и представляет собой незамкнутое пространство без четко очерченных границ, и потому не может управляться предлогом «в». В-третьих, внутри аэропортов (под крышей) тогда должны быть «подлёты», а внутри зданий доков — «подплывы». И, наконец, господа солиптические эгоцентристы, название ареала обитания сотен людей не может зависеть от того, пешком вы к нему приближаетесь, или на мотор наскребли. 
Уф. С этими разобрались, идем дальше.

Я очень опасаюсь людей, которым догматы и правила заменяют логику и умение мыслить. И если религиозных фанатиков мне просто жалко, то пуристов от языка можно и нужно бить плетьми на площади и высекать их ники на <a href=""http://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%82%D1%80%D0%B0%D0%BA%D0%BE%D0%BD"">остраконах</a>. С Ожеговым и все было ясно и ранее, но Ушаков меня в этом вопросе <a href=""http://slovari.yandex.ru/dict/ushakov/article/ushakov/16/us303908.htm?text=%D0%BF%D0%B0%D1%80%D0%B0%D0%B4%D0%BD%D0%BE%D0%B5&stpar1=1.1.1"">удивил</a>. Оба-двое сходятся во мнении (ошибочном), что правильный вариант — «парадное», а столь горячо любимая питерскими «парадная» — не более, чем разговорный суррогат.
Давайте попробуем разобраться.

Когда-то давно у домов было принято строить <em>парадный подъезд</em>. Эй, внутримкадыши, по нему подъезжали (и он находился <em>снаружи</em> дома). Потом традиция ушла, а название осталось, да вот беда: слишком длинное. Судьба таких названий всем известна, дело заканчивается субстантивацией. Так появилось «к парадному», «у парадного» (опущенное существительное — подъезд, вход). Но нормальные люди (в отличие от филологов) — разумны, а потому скоро подвинули свежесубстантивированное существительное еще и на род. На что возмутились ученые мужи, спокон веков не терпящие никаких отступлений от академически мертвых языков словарных статей. «А-а-а-а! Это узус!» — в панике закричали они и заклеймили <em>правильный</em> вариант «парадная» — уничижительным эпитетом «разг.».

Пришла, наверное, пора рассказать, отчего же я считаю, что женский род — легитимен. Причин три:

<ol><li><b>лингвистическая</b> — русскому языку не свойственна субстантивация в средний род, такие слова и раньше практически не выживали (навскидку вспоминается только «пирожное»);</li><li><b>топонимическая</b> — название «Парадное» силлабически крайне характерно для названия местности в пригороде (ср.: Отрадное, Завидное…) и фраза «Третье парадное, квартира 15» — заведомо отсылает неподготовленного к заёбам питерских снобов человека искать упомянутую квартиру в деревушке под городом;</li><li><b>нейронная</b> — вход снаружи, лестница внутри, никакого парадного антуража вокруг больше не осталось, и мозг подсознательно пытается согласовать все еще частично субстантивированное прилагательное с <em>правильным</em> существительным. А коль скоро квартиры расположены внутри, то и согласовывать исподволь хочется с лестницей.</li></ol>Dixi."
2009-07-08 13:03:00,Кино-театр,"<img src=""http://pics.livejournal.com/mudasobwa/pic/0000kxpe"" width=""500"" height=""294"" border='0' alt=""Кино-театр""/>

Этот парфенон находится далеко от Афин, но очень наглядно иллюстрирует принципы работы современных журналистов (а также редакторов и корректоров).

Каменщикам простительно, но архитектор здесь показал себя во всей красе. Сомневаясь, нужен ли дефис в слове «кинотеатр», он поленился сходить в интернет за орфографическим словарем и увековечил себя стыдливым компромиссом: высек в камне незаметную издали конкатенирующую точку посередине слова.

Шибко грамотные, видимо, вблизи не ожидались."
2009-07-08 16:37:00,Про подлость,"<blockquote style=""border-left: 3px solid rgb(204, 204, 204); padding: 0.2em 1em; margin-left: 12em; font-style: italic;"">Мне более или менее все равно, согласны ли со мной другие. Разумеется, я считаю, что я прав — иначе я бы не думал так, как думаю, — а они не правы, но их неправота меня мало трогает. Не волнуюсь я и тогда, когда обнаруживаю, что мое суждение идет вразрез с суждением большинства. Я до некоторой степени доверяю своему инстинкту.

— С. Моэм, «Подводя итоги», V; пер. М. Лорие</blockquote>
Я вот хочу поговорить про подлость. Про одну из тех, данных нам в ощущение, сущностей, объективное определение которым выдумать невозможно из-за их субъективной природы. Любые попытки обобщить субъективное — приводят, как известно, к средней температуре по больнице. Поэтому что такое «подлость» — каждый понимает по-своему. Моя бы воля — я бы вообще убрал определения всех подобных терминов из словарей, чтобы не ломать догматической ересью тонкую психику абитуриенток первого гума.

Я лично знаю три типа подлости. «Ради выгоды», «назло» и «по недомыслию». И меня нисколько не обижают проявления в мой адрес первых двух. Меня сдавали с потрохами ни за понюх табаку ради минутного удовлетворения, в куклу Вуду имени меня втыкали иголки — я и в тот момент даже сердиться всерьез на этих людей не мог. А вот подлость «по недомыслию» меня обижает. Потому что в первых двух случаях — человек сам понимает, в общем, что поступает как-то не особо, а этого уже достаточно для искупления вины. Даже если бы она и присутствовала в зависти и ревности. А ведь именно они являются основными мотивами подлости первых двух типов.

Подлость третьего типа — иного сорта. Человек сам — считает, что прав. Не понимает, что поступает подло. И это меня оскорбляет. Мне становится обидно за весь род людской оптом и за себя — как его яркого представителя — в розницу. Потому что ну вот поставил человек тебе подножку — ну, делов-то, встал, отряхнулся и отоварил его в рынду. А если он последний глоточек на твоих глазах стащил у умирающего, потому что (цитирую) «хочет пить» — и смотрит так проникновенно… Ну как ему интерфейс испортишь? Он же юродивый. Правда, к сожалению, опасный для окружающих. Жизнь некоторых таких учит, иных — калечит, а многие — так и умирают, ничего не поняв.

— А сам-то? — спросите вы, — сам-то ты каков? 
Отвечу.
— Сам я делаю подлости исключительно осознанно."
