2012-05-13 08:17:00,Атланты,"<p>Когда все заебало<br>  и жжет огонь в груди —<br>к Абаю Кунанбаеву<br>  с айфоном приходи.</p>
<p>Без чая и абсента,<br>  сонны́ и голодны́,<br>там бдят интеллигенты<br>  судьбу моей страны.</p>
<p>Дел много: это видно —<br>  отвлечься не моги!<br> Навального ретвитнуть,<br>  купить кило фольги.</p>
<p>Их тяжкая работа<br>  важней других работ.<br>Из них ослабнет кто-то —<br>  режим и не падёт.</p>
<p>Во тьме заплачут люди,<br>  живущие в тюрьме,<br>которую В. Путин<br>  построит нам в стране.</p>
<p>День ото дня сложнее<br>  судьбу отчизны бдить.<br>И хипстерня худеет,<br> и дождь надумал лить. </p>
<p>Стоят они — ребята,<br>  точеные тела.<br>Поставлены когда-то,<br>  а смена не пришла!</p>
<p>Их свет дневной не радует,<br>  не выспаться им всласть.<br>И их ряды нарядами<br>  прореживает власть.</p>
<p>Стоят они навеки,<br>  уперши лбы в беду.<br>Не боги — человеки,<br>  привыкшие к труду.</p>
<p>И жить еще надежде<br>  до той поры, пока<br>интеллигенты держат<br>  судьбу страны в руках.</p>
<p><small>Спасибо А. Городницкому за 80% текста.</small></p>"
2012-05-13 08:37:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Hippypotamus Vulgaris</div>"
2012-05-14 13:03:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">Правый хук — лучше левых двух.</div>"
2012-05-14 14:30:00,«Ремарк — всё.»,"<p>В дружественном журнале с увлечением изучил все советы на вопрос автора «Посоветуйте, что бы почитать». Про советчиков сразу же узнаёшь больше, чем если бы провел с каждым по двадцать лет на необитаемом острове.</p>
<p>Вообще говоря, я остерегаюсь давать подобного плана рекомендации людям, с которыми знаком более-менее шапочно. После того, как взахлеб расхвалил «Папуаса из Гондураса» Володи Шинкарева одной одухотворенной девице и потерял в ее лице потенциального сексуального партнера на все лето.</p>
<p>Иногда я все-таки поступаюсь принципами и осмеливаюсь назвать два-три имени. Но вот что движет людьми, которые неглупому взрослому человеку советуют почитать Ремарка? Причем в классической формулировке одесского анекдота (вынесено в заголовок этой записи)?</p>
<p>Мы тут на даче намедни как раз обсуждали «литературные фетиши нашей молодости». В конце восьмидесятых — это были только что разрешенные Булгаков и Шаламов,&nbsp;Гессе, Миллер, Кортасар, Борхес. Пижоны читали Шинкарева и Томаса Манна. Эстеты — брались за Джойса.</p>
<p>А у вас кого читали «законодатели моды из элиты»?</p>
<p><b>Upd:</b> Саша Соколов еще, и, разумеется, Веничка.</p>"
2012-05-14 16:49:00,Памятник Стиву Джобсу в Академгородке,"<blockquote cite=""http://s-miru-po-nitke.ru/projects?groupid=132"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p>Стив Джобс жил, жив и будет жить! Мы считаем, что Стив заслуживает того, чтобы его увековечили там, где собираются взращивать российский ИТ-бизнес. В конце концов, он действительно гений и в ИТ, и в бизнесе, да и просто красавец-мужчина.</p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://s-miru-po-nitke.ru/projects?groupid=132"">http://s-miru-po-nitke.ru/projects?groupid=132</a></small></blockquote><br><p>На сайте «<a href=""http://s-miru-po-nitke.ru"">С миру по нитке</a>» уже собрано больше пятидесяти тысяч рублей. Я с уважением отношусь к Джобсу, но продолжать заносить оброк даже когда эмир уже умер — это кристально чистое проявление стокгольмского синдрома.</p>"
2012-05-15 08:07:00,Коллективные молебны,"<blockquote cite=""http://www.utro.ru/articles/2012/05/12/1046009.shtml"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p class=""par"">Однако самыми забавными оказались исследования, которые провел вовсе не&nbsp;социолог, а&nbsp;художник Хаим Сокол. Он&nbsp;устроил своеобразную художественную акцию&nbsp;— предлагал участникам майских протестных акций анонимно написать на&nbsp;листочках свои требования и&nbsp;пожелания: «Было одно условие&nbsp;— чтобы это были позитивные лозунги. Не&nbsp;„Долой партию жуликов и&nbsp;воров!“, а&nbsp;что-то созидательное»,&nbsp;— рассказал Хаим.</p>
<p class=""par"">Затем художник собрал листочки и&nbsp;склеил из&nbsp;них огромное полотно. Результаты оказались удивительны&nbsp;— только мизерный процент людей смогли сформулировать, чего&nbsp;же позитивного они хотят: бесплатного образования, бесплатной медицины и&nbsp;так далее. Половина писали нечто расплывчатое, например «Мирного неба над головой», вторая половина вообще ударилась в&nbsp;личные мечты. Оказалось, что на&nbsp;первом месте среди позитива&nbsp;— пожелание себе самой и&nbsp;другим выйти замуж («Каждой бабе&nbsp;— по&nbsp;Навальному»). На&nbsp;втором месте оказалось пожелание успешно сдать сессию. На&nbsp;третьем&nbsp;— найти хорошую работу. Из&nbsp;всего этого художник сделал следующий вывод: «Митинги и&nbsp;шествия у&nbsp;нас в&nbsp;стране&nbsp;— это никакие не&nbsp;митинги, это коллективные молебны. Паранормальный акт, массовое обращение к&nbsp;высшему разуму. Иногда это аккумулируется в&nbsp;адрес Путина, но&nbsp;чаще всего обращено просто ни&nbsp;к&nbsp;кому и&nbsp;в&nbsp;никуда, вернее&nbsp;— в&nbsp;космос».</p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://www.utro.ru/articles/2012/05/12/1046009.shtml"">http://www.utro.ru/articles/2012/05/12/1046009.shtml</a></small></blockquote><br><p>Не знаю, не фейк ли это, но выглядит очень правдоподобно.
<br></p>"
2012-05-15 08:21:00,Если Евтушенко против…,"<p>Лучшим лакмусом характера человека — является направление вектора его устремлений.</p>
<p>Все борцы против — против «Боржоми», курения, жуликов и воров, употребления в пищу вытяжки дохлых животных — унылые неудавшиеся никто.</p>
<p>К сожалению, людей конструктивного толка несоизмеримо меньше. Оно и понятно: чтобы манифестовать «против» не требуется разум: все придумали до тебя и за тебя, выбирай любую существующую пошлость из несовершенного пока мира вокруг, и твои хоругви уже готовы к показу непритязательным соратникам.</p>
<p>Созидательные же призывы требуют куда большего: искры, инициативы, выдумки, умения выстроить какую-никакую программу. Людям, способным к этому, в наше непростое время приходится много работать, у них просто нет времени агитировать окружающих в уютных журнальчиках перестать пить по утрам коньяк.
<br></p>"
2012-05-15 08:42:00,Фортели домотканной статистики,"<p>Статистика — наука полезная, важная и нужная. К сожалению. злоупотребление отсылками к статистическим результатам извечно натыкается на проблему восприятия: большинство людей не способны быстро прикинуть, какой выборке те или иные статистические данные соответствуют.</p>
<p>Поясню на примере. В профильном сообществе человек рассказывает про ужасный перевод малоизвестного низкотиражного фильма про особенности размножения инфузорий-туфелек в условиях Крайнего Севера. Среди пяти комментариев присутствует и такой: «Упомяните, пожалуйста, название фильма: я всю жизнь интересуюсь этой темой». Охренеть: каждый пятый в нашей стране занят изучением столь малорелевантного жизни предмета! А на самом деле, среди десятков тысяч читателей сообщества — нашелся и такой.</p>
<p>В последнее время я стал замечать, что игра на слабой математической подготовке и лености ума большинства реципиентов — самый популярный способ с убедительным видом наебать публику. Ведь «статистика» — это звучит веско и даже в чем-то научно. Не «Мойша напел», а «согласно исследованиям».</p>
<p>В общем, дорогие мои, будьте бдительны.
<br></p>"
2012-05-15 08:54:00,Газо́н Засея́н,"<blockquote cite=""http://newsru.com/russia/14may2012/occupy.html"" style=""border-left: 5px solid #EEEEEE; margin-bottom: 18px; padding-left: 15px; color: #888;""><p>Телеканал «<a href=""http://www.tvrain.ru"" rel=""nofollow"" target=""_blank"">Дождь</a>» подсчитал, что средняя цена рулонного газона — 250 рублей за квадратный метр. Таким образом на миллион рублей можно купить 4000 квадратных метров газона, это сорок соток.
<br></p><small style=""color: #BFBFBF; display: block; font-size: 12px; font-weight: 300; line-height: 18px;"">— <a href=""http://newsru.com/russia/14may2012/occupy.html"">http://newsru.com/russia/14may2012/occupy.html</a></small></blockquote><br><p>Вот вам еще про математику.
<br></p>
<p>Собчак вчера в твиттере <a href=""https://twitter.com/#%21/xenia_sobchak/status/202076374662512640"">сообщила</a>: «В среднем они завысили ценник в 100 раз. 1 кв.м. газона стоит 106,5 руб., у них — 10 тыс. „вытоп.-я“ зона около 100 кв.м.». Ладно, возможно у них с «Дождем» разные любимые поставщики газонов, суть не в этом.</p>
<p>Я, разумеется, к Абаю не ходил, но я знаю, что такое «сто квадратных метров». Это десять на десять. На такой площади может разместиться около ста стоящих вплотную друг к другу людей. Бездвижно.</p>
<p>Ксения Анатольевна, кажется, сама того не желая, озвучила максимальное поголовье протестного интеллигентства: 100 (прописью: сто) человек. Это если предположить, что свою кухню они держат в воздухе на поднятых вытянутых руках. Вспомнилось, как в программе «Кто хочет стать миллионером» на вопрос «какая площадь у клеточки в тетрадках для арифметики?» дочь бывшего мэра СПб уверенно заявляла: «Она явно меньше сантиметра, примерно вполовину, стало быть — 0.5 см²». </p>
<p>Сорок соток, кстати, это 50×80 метров.</p>"
2012-05-15 08:59:00,…,"<div style=""border: 3px double rgb(204, 204, 204); margin: 0.2em 8em; padding: 0.4em; font-size: 20px; font-weight: bold; text-align: center;"">В России зарождается новое сословие: «интеллигентство». Не путать с интеллигенцией.</div>"
