2017-01-02 07:16:00,☆ ☆ ☆,"Скорее всего, все это ты делал зря.
  Ты вышел из дома, едва занялась заря.
Путями прямыми, словно их строчила швея,
  и извитыми между равнин что твоя змея.
Когда уставал, в закатных густых лучах,
  каждый камень был: и кровать, и даже очаг.
Придорожный пыльный шалман ли, вокзал, мотель,
  дарили тебе ночлег, иногда — постель.

Зачастую ты оставался здесь на постой.
  насвистывая, фальшивя, мотив простой.
Рубил дрова, выкашивал всю траву,
  тебе даже казалось, что все это — наяву.
Утром снимался с места, и шел вперед.
  Шел без цели, но шел — всегда на восход.
Где слепые лучи — обнюхивают небосклон
  куда планета сослана быть послом.

Ты давно в пути, но цель пока далека.
  Ты сбил все ноги: о щебень и облака.
Твой посох стерся, двубортный костюм висит
  болтается галстук, но твой все же ждут визит.
Не знаешь, кто; но там, где восход трубят
  ждут — на заре — каждой заре — тебя.
Поэтому ты и вышел из дома прочь,
  и вряд ли тебе кто в силах теперь помочь."
2017-01-04 15:03:00,Фраза дня,"<span style=""font-size:1.4em;"">За <b>одиночный</b> пикет в поддержку Ильдара Дадина задержаны уже <b>шесть человек</b>.</span>

Я хер знает, кто такой этот Дадин, но его защитники, собирающиеся группами по шесть человек в одиночном пикете — это сила. Наверное.

Да, мне смешно. Я всегда смеялся, смеюсь и буду продолжать смеяться над идиотами, которым настолько нехер делать, что они ходят в групповые одиночные пикеты."
2017-01-06 09:33:00,Скопились разрозненные снимки,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/93287/93287_original.jpg"" alt=""Почувствуйте разницу"">
Если кто-то не замечает, как растет и наливается цветом день. Скоро весна.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/92936/92936_original.jpg"" alt=""Колумб"">
Колумб ранним утром.

<lj-cut text=""Еще 3..."">
<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/92837/92837_original.jpg"" alt=""Стена Веломастера"">
Памятник одержимости велосипедами. В углу слева — фотография трансформаторной будки по адресу Gran Via de Corts Catalanes, угол Monteriol.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/93686/93686_original.jpg"" alt=""Ясли Христа"" width=""600"">
В нашем навороченном бизнес-центре, в традиционно агностической Каталонии, в самом центре холла. 

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/93860/93860_original.jpg"" alt=""Снег"">
«На Рождество Гауди подарили снег!» — это не мне окончательно отказали чувства меры и вкуса, это прямая цитата из местной газеты.
</lj-cut>"
2017-01-06 10:48:00,Метаскороговорка,"<span style=""font-size: 1.4em"">Итерировали, итерировали, да не выитерировали.</span>

<i>P. S.</i> Артифициальный перевод вштыривает:<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/94046/94046_original.png"" alt=""Metaskorogovorka: Iterirovali, iterirovali, not vыiterirovali."">"
2017-01-08 11:15:00,Рыдаю :: Ответ гениален,"<blockquote cite=""https://thequestion.ru/questions/66276/pochemu-khipstery-fotografiruyutsya-s-otkrytym-rtom"">
<p>Почему хипстеры фотографируются с открытым ртом?</p>
<small>—  <img style=""margin-bottom:-2px;height: 16px;"" src=""https://thequestion.ru/static/images/favicon_32px.png?t=1473343010000""> <a href=""https://thequestion.ru/questions/66276/pochemu-khipstery-fotografiruyutsya-s-otkrytym-rtom"">Почему хипстеры фотографируются с открытым ртом? — TheQuestion</a></small>
</blockquote>"
2017-01-13 08:35:00,Еще рассветов,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/94347/94347_800.jpg"" alt=""Рассвет 2017/01/13"">

<a href=""https://goo.gl/photos/j8CfT1miUQAQ7ws89"" target=""_blank"">А можно всех посмотреть?</a>"
2017-01-15 18:46:00,Супер-йога для похудения и др.,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/94541/94541_original.jpg"" alt=""Drishya Yoga"">
Йога для охудения: эффективное очищение желудка

<lj-cut text=""Еще парочку!""><img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/94795/94795_original.jpg"" alt=""Find 4 parrots"">
Найди четырех попугаев.

<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/95075/95075_original.jpg"" alt=""Segull"">
Баклан, как есть баклан.</lj-cut>"
2017-01-16 18:52:00,Здоровый образ,"<p dir=""ltr"">Я вот не очень понимаю: все вот эти вот, которые «живите здорово», они зачем это о себе возомнили? Я что-то ни разу не слышал, чтобы какой Пушкин сказал: «Я на диете, и вообще крайне ценен для народа, потому передайте Дантесу, мол, я зассал».<br>Что-то вот как-то Пушкин не ставил во главу угла держать мышечную массу в пределах 75.<br>А вы-то с хера тогда? Вы-то кому вообще интересны, с вашей мышечной массой вкупе?</p><p dir=""ltr"">Здоровый образ жизни, блядь. Да чем больше ничего не сделавших сдохнет, тем легче будет завтрашним единицам.</p>"
2017-01-22 12:55:00,Чистое кино,"<img src=""http://ic.pics.livejournal.com/mudasobwa/18658516/95332/95332_original.jpg"" alt=""Американец застрелил жену, вернувшуюся с работы раньше времени‍
В американском штате Северная Каролина мужчина выстрелил в свою жену, приняв ее за грабителя. Женщина не выжила, сообщает телеканал ABC."">

Артифициальный интеллект определения тегов, или «„Да это чистое кино: сижу, культурно отдыхаю, тут кто-то идет”, — сказал фигурант»."
2017-01-23 08:41:00,Рассвет,"С каждым днем занимается раньше рассвет
  (чем рассветы вообще занимаются?)
Горизонта запястье украсил браслет
  истомленного в золоте смальца.
Изыскрился лучами, как имажинист,
  футуристом огро́мил пространство.
Как тетрадь и пенал — вынул новую жизнь
  из простого заплечного ранца.
  
С каждым днем мы становимся старше себя —
  понимаем, что чуяли сердцем.
Нервно пальцами памяти прядь теребя —
  менуэты играем как скерцо.
Не останется здесь, не запомнится нам;
  не наскучит, явившись навечно —
лишь рассвет занимается теми и там,
  где рассвету назначена встреча."
